,text,class,summary,cleaned
212151,i did something on the 2 of october i overdosed i just felt so alone and horrible i was in hospital for two days now when i walk down the hallways of my school they always look at me weird and say i should take more pills and i hate it i have no one i have this voice in my head now and it wont go away and i cant be myself anymore thanks for reading,1,On the 2nd of October I overdosed and I was in hospital for two days. People at school look at me weird and say I should take more pills. I have a voice in my head and I can't be myself anymore. ,october overdose hospital day people school look weird pill voice head not anymore
212152,i feel like no one cares i just want to die maybe then i d feel less lonely,1,i feel like no one cares i just want to die maybe then i d feel less lonely,feel like no care want die maybe d feel lonely
212153,i am great and wonderful i am worth it except not enough to be anyones first choice everyone tells me how wonderful i am but not enough to be loved like i love others i put aside everything for people but i am too crazy to hold a job too nothing to be really loved i am not entitled and i dont even have the right to die on my own terms and i am an asshole for being angry about it for being upset that i am there when other people treat me like shit and cant be bothered wheni amhurt,1,"""I am great and wonderful, but not enough to be loved like I love others. I put aside everything for people, but I am too crazy to hold a job and I am not entitled. I am upset that I am there when other people treat me like shit. ",great wonderful not love like love aside people crazy hold job not entitle upset people treat like shit
212154,i ll be dead just you wait and see my last words before my death for whoever is interestedi am sorry but youre better off without me youll learn to live without me it wont be difficult now i shall die ,1,i ll be dead just you wait and see my last words before my death for whoever is interestedi am sorry but youre better off without me youll learn to live without me it wont be difficult now i shall die ,ill dead wait word death interested sorry well learn live not difficult shall die
212155,health anxiety prompting some bad thoughts in my head i have been struggling for 2 months now with some health issues as a 26 year old male my pessimistic nature just makes me think about the worst my hands and feet are currently tingling and burning i just keep picturing myself on a wheelchair being a burden to my family girlfriend and so on suicide thoughts come to my mind as i prefer to put a sudden end to everything instead of deteriorating myself day after day losing motor and cognitive functions life is already hard as it is and now my health is failing for the first time ,1,26-year-old male has been struggling for 2 months with some health issues. His hands and feet are currently tingling and burning. He keeps picturing himself on a wheelchair being a burden to his family girlfriend. He considers suicide.,year old male struggle month health issue hand foot currently tingle burn keep picture wheelchair burden family girlfriend consider suicide
212156,everything is okay but nothing feels okay i ve always been a bit unhappy as a kid too i think although i can t remember much of my childhood i dont want to kill myself but sometimes that thought just comes creeping and it scares me a little a few weeks ago a problem came up it was a financial problem quite fixable but i just couldn t handle it i tied myself a noose and everything i was gonna do it i was all alone in the house with my dog so there was really no one that would be able to stop me i didnt do anything but i felt like i could have done it completely on impulse over a fixable problem leaving behind everything i love and my hopeful future i feel it now too creeping up on me everything should be fine but i cant help the feeling that i should just do it like everything would be easier for everyone if they would just realize how little they need me ,1,"A few weeks ago, when a financial problem came up, he tied himself a noose. He didn't do it, but he felt like he could have done it over a fixable problem. Now he feels the same way. ",week ago financial problem come tie noose not feel like fixable problem feel way
212157,ptsd and alcohol i had some extremely horrible violent stuff happen to me a few years ago i was 21 nowi am26 i forgot about repressed it or whatever for several years something unrelated one day made me remember everything it all came flooding back into my mind and it was like i was reliving it all and felt like i was having a never ending panic attack for about 4 days this buried trauma explained a lot about why my alcohol pornography cigarette usages were all insanely high to the point they fucked up my life and relationships with people close to me in signifigant waysi amafraid to talk about what happened to anyone even people i trust like my family or a potential therapist due to extreme irrational paranoia about the people involved finding out and hurting me again and sometimesi amjust completely consumed by negative horrible thoughts and cant escape them i tried getting a sliding scale therapist a couple years ago and even t and gave up on the idea of therapy i dont know what to do i dont want to give up ,1,"Some horrible things happened to me a few years ago when I was 21 and I am 26 now. I am afraid to talk about it to anyone, even people I trust. I tried getting a sliding scale therapist a couple of years ago and even gave up on the idea of therapy.",horrible thing happen year ago afraid talk people trust try get slide scale therapist couple year ago give idea therapy
212158,i dont have long left this past month has been the worst 3 weeks ago i went on date with a guy and went to his place afterwards and he tried to force me to go farther than i wanted to go ive been afraid to even hang out with a guy since the next day i was fired from my job i spent the whole rest of that week alone filling out job app which didnt help with my depression the next week i started having some issues went to get tested and found i had gotten gonorrhea from the guy that tried to force me i went to dinner at a friends house and my car ended up getting towed so i owe my mom 150 for that i almost attempted suicide that day last week and i started work last week but will only be getting a partial paycheck because of when i started and i amcurrently 75 for my bank account and behind on my bills so i dont know how much this check is gonna help i just dont have any fight left in me anymore,1,This past month has been the worst for me. 3 weeks ago I went on a date with a guy who tried to force me to go further than I wanted. The next day I was fired from my job and spent the whole week alone filling out job app. Next week I got tested and found I had gotten gonorrhea from the guy and my car ended up getting towed so I owe my mom 150. I almost attempted suicide that day last week. I started work last week but will only get a partial paycheck. ,past month bad week ago go date guy try force want day fire job spend week fill job app week got test find get gonorrhoea guy car end getting tow owe mon attempt suicide day week start work week partial paycheck
212159,i almost attempted suicide again when someone blackmailed me and threatened to have me thrown in jail for something i didnt do he knew where i worked and my parents names,1,i almost attempted suicide again when someone blackmailed me and threatened to have me thrown in jail for something i didnt do he knew where i worked and my parents names,attempt suicide blackmail threaten throw jail not know work parent name
212160,i am 16 and hate myself so much i have very little friends an introvert never had a girlfriend been bullied a lot and rejected a lot please help me i want to kill myself it would make all this go away i dont deserve to be on this earth since i write notes on paper of how worthless and stupid i am i want to become someone in the it field but i am too stupid to get in there anyways and jobs nowadays need social people and i am not one of them ive never had a girlfriend before and i want to have one because being a virgin is a bad thing and i could never live with that feeling if i dont have any friends or a girlfriend wheni am an adult i plan on committing suicide can you please help me thanks for reading,1,16-year-old wants to kill himself because he is lonely and depressed. He has never had a girlfriend before and wants to have one now. He wants to commit suicide when he's an adult. He is an introvert and has no social skills.,year old want kill lonely depressed girlfriend want want commit suicide adult introvert no social skill
