,text,class,summary,cleaned
214901,just need a place to let some of it out ive been in queue to chat for over an hour at national suicide prevention lifelinei amafraid to call after reading their privacy policy and that they can and will call the police at their discretionbasically i just feel done with life i messed up too badly and permanently too many times to fix it i am full of regret and selfloathing and i cant stand it but though i have the means to do it i wont just because of my family members i believe love me and my two dogs my husband is away for work for a few months and there wouldnt be anyone to take care of them if i do it plus no one would love them like i do i thought having more to do would give me that sense of purpose instead of all this despair but i cant do the things i want to most ruined those opportunities via life decisions that cannot be unmade so instead istarted grad school while working full time in a program i chose only because i could get tuition reimbursement from work so now my days are absolutely filled and all i want to do every second of every day is go to sleep and never wake upi guess i dont really have a point i just wanted to talk and think someone was listening,1,"National suicide prevention lifeline is not a good place for her to talk about her problems with her life. She wants to kill herself, but she can't do it because of her family. She is in grad school and working full-time.",national suicide prevention lifeline not good place talk problem life want kill not family grad school work time
214902,ameither crazy or being haunted but it doesnt matter becausei amalone and miserable can someone please speak to me ive gone years without talking to anyone alive someone please contact me soon,1,ameither crazy or being haunted but it doesnt matter becausei amalone and miserable can someone please speak to me ive gone years without talking to anyone alive someone please contact me soon,crazy haunt not matter malone miserable speak go year talk alive contact soon
214903,my friends are horrible people i have a group of friends and when one is away all they do is talk crap about them i dont but i bet they talk crap about me i am the fattest and ugliest of the group,1,my friends are horrible people i have a group of friends and when one is away all they do is talk crap about them i dont but i bet they talk crap about me i am the fattest and ugliest of the group,friend horrible people group friend away talk crap not bet talk crap fat ugly group
214904,i need a friend now more than ever hi friend,1,i need a friend now more than ever hi friend,need friend hi friend
214905,i cant take this anymore my mom has been in and out of the hospital for the past 6 years tonight she just left for the er and if shes admitted that would be her 476th visit in the last 6 yearsi amonly in high school taking all ap classes with friends who treat me like shit honestly they dont care about me in the slightest bit all they do is shit on me for trying to make the pain better by taking my prescribed painkillers for a recent surgery i had calling me an addict wheni am noti amgay and they take advantage of that by making awful jokes towards me about it and that theyll get me some dick they know about the situation with my mom yet dont help me when i need them the most i cant take this any longer i feel trapped in my suffering life and i just want to end it i have nightmares every night that all follow the same story my mom dies in the hospital my dad goes into a bout of depression and kills himself because he cant live without my mom and then my 8yearold brother and i end up in foster care i cant do this i just cant live to see the day that it all happens i take a ssri yet i still feel like my life is going nowhere but into a ditch wherei am going to just suffer eternallyplease help,1,"My mom has been in and out of the hospital for the past 6 years. She just left for the er. If she's admitted, it would be her 476th visit in the last 6 years, while I'm in high school taking all ap classes with friends who treat me like shit. I have nightmares every night that all follow the same story.",mon hospital past year leave admit visit year high school take class friend treat like shit nightmare night follow story
214906,i feel like i cant breathe all i every do is worry about money i worry and worry about payments and rent and i feel like i will never have enough money i dont know how to stop i cant keep feeling like this its killing me,1,i feel like i cant breathe all i every do is worry about money i worry and worry about payments and rent and i feel like i will never have enough money i dont know how to stop i cant keep feeling like this its killing me,feel like not breathe worry money worry worry payment rent feel like money not know stop not feel like kill
214907,been feeling empty inside for 10 years and depressed ,1,been feeling empty inside for 10 years and depressed ,feel inside year depress
214908,planning to end it all by the school year if i mess up starting to plan to end my life if i mess up in my english class i already have an f and tried to find ways to relieve my stress if it doesnt go as planned then i need to end my life i hate my english teacher hes crap and expects me to complete 4 pages of notes in a few days this is the best way i could force myself no college if i mess up an f is bad for my junior year,1,"If she messes up in her English class, she will end her life. She hates her English teacher because he expects her to complete 4 pages of notes in a few days. She already has an f and tried to find ways to relieve her stress.",mess english class end life hate english teacher expect complete page note day try find way relieve stress
214909,i dont want to die but i see no way to get better people always say youre supposed to ask for help when youre suicidal and that itll get better but ive been asking for help for 7 years and now no one knows how to help any more and its still not better ive been through mental health services inpatient and outpatient therapy tried a bunch of meds and the only thing that helped was the medsi amtaking now but sincei amstruggling now the doctors are saying that i should change my meds to another antipsychotic with horrible side effects and to an ssri which have never helped beforei amhonestly scared i wont survive a med change i think my current meds are the only thing keeping me alive i dont want to go back to the way i was before them very suicidal delusional depressed self harming and in and out of the police cells and inpatient all the time because of iti dont know what elsei ammeant to do though my mental health is deteriorating again and i amfeeling very stuck in my current life being 24 single with no family or best friend a shitty fast food job where i probably more money than doing what my qualification is in if i could get a job in it no car and not much money saved because i havent been able to hold down a job before these past 2 years ,1,"Anna's mental health is deteriorating again. She's been suicidal for 7 years and she's been through mental health services inpatient and outpatient therapy. Doctors want to change her medication but she's scared she won't survive a change. Anna is 24, single, has no family or best friend, works in a fast food. ",anna mental health deteriorate suicidal year mental health service inpatient outpatient therapy doctor want change medication scared not survive change anna single no family good friend work fast food
214910,its over i was not normal i am not normal and i will never be normali have no passion nothing no interests no hobbys i am already dead inside time to kill myselfbye,1,its over i was not normal i am not normal and i will never be normali have no passion nothing no interests no hobbys i am already dead inside time to kill myselfbye,not normal not normal normal no passion no interest no hobby dead inside time kill bye
214911, i bring nothing but burden to everyone i meet i know this is why my mother disowned me and why my father ignored my calls i work in a field that involved me being around a lot of different types of medicine and ive been researching i think i found a good cocktail i havent been as happy as i was when i found out the medicine was available to me in a long long time ive made so many bad choices and took so m any lives for granted what if you can start again and even if not even if its all a vast nothingness it would be so much better than this life i hope for the courage and strength to finally do what needs to be done and be at peace,1,My mother disowned me and my father ignored my calls. I work in a field that involved me being around a lot of different types of medicine. I haven't been as happy as when I found out the medicine was available to me in a long time. ,mother disown father ignore call work field involve lot different type medicine not happy find medicine available long time
