,text,class,summary,cleaned
215201, i m so sorry you re having to go through this again therapyfail,0, i m so sorry you re having to go through this again therapyfail,sorry have therapy fail
215202, oh no,0, oh no,no
215203, i m goin to follow u since u didn t lol go angels,0, i m goin to follow u since u didn t lol go angels,follow tool angel
215204, now your leaving me gets sad,0, now your leaving me gets sad,leave get sad
215205,bad day at the betfair office ,0,bad day at the betfair office ,bad day fair office
215206,has lost his ring it s nowhere to be seen ,0,has lost his ring it s nowhere to be seen ,lose ring see
215207,spent 1 hour to reach to axis bank only to find out today is holiday for mahavir jayanti contd,0,spent 1 hour to reach to axis bank only to find out today is holiday for mahavir jayanti contd,spend hour reach axis bank find today holiday mahavira jay anti contd
215208,feels like she slept the day away not looking forward to any more bouts with my gallbladder at least i have pills now for the pain,0,feels like she slept the day away not looking forward to any more bouts with my gallbladder at least i have pills now for the pain,feel like sleep day away not look forward bout gallbladder pill pain
215209,is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,0,is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back ,terrified accidentally delete reference management assignment hope not trouble get
215210, oh did i mention it quotgooooood moooorniiiiiiingquot from germany im back in my cageor bettermy office ,0, oh did i mention it quotgooooood moooorniiiiiiingquot from germany im back in my cageor bettermy office ,mention quot good morning quot germany cager well office
215211,getting annoyed easily today gtgtgt biofuel proposal getting annoyed easily today gtgtgt biof ,0,getting annoyed easily today gtgtgt biofuel proposal getting annoyed easily today gtgtgt biof ,getting annoy easily today bio fuel proposal getting annoy easily today bio
215212,wish i had all the xblm downloads all on the gamertag hitokyri this 5 gamertag thing is nonsense and i m tired of it ,0,wish i had all the xblm downloads all on the gamertag hitokyri this 5 gamertag thing is nonsense and i m tired of it ,wish film download game tag hit kari game tag thing nonsense tired
215213, wonder if jon lost the net,0, wonder if jon lost the net,wonder jon lose net
215214,saw an ad on craigslist for a casting call for a female host on g4 i was totally psyched but realized it was a hoax ,0,saw an ad on craigslist for a casting call for a female host on g4 i was totally psyched but realized it was a hoax ,see craig list cast female host totally psyche realize hoax
215215,anyone who reads this pray for my grandma she s in pain ,0,anyone who reads this pray for my grandma she s in pain ,read pray grandma pain
215216, when is the announcement i stayed up late last night ,0, when is the announcement i stayed up late last night ,announcement stay late night
215217,i m so behind in video games and everything for that matter i m yesterday s news ,0,i m so behind in video games and everything for that matter i m yesterday s news ,video game matter yesterday news
215218, that s bad ,0, that s bad ,bad
215219, wow that last tweet made me seem like a giant sexistsorry about that ,0, wow that last tweet made me seem like a giant sexistsorry about that ,wow tweet like giant sexist sorry
215220,still 3 more days until my internet gets uncapped ,0,still 3 more days until my internet gets uncapped ,day internet gets uncap
215221, geez ur no fun are you ,0, geez ur no fun are you ,geez no fun
215222,why is that when you have time off from work you get sick ,0,why is that when you have time off from work you get sick ,time work sick
215223,can t sleep again face is kinda swollen don t let me be allergic to the thing that ll get me to thursday school tomorrow doubtful ,0,can t sleep again face is kinda swollen don t let me be allergic to the thing that ll get me to thursday school tomorrow doubtful ,sleep face kind swollen don let allergic thing thursday school tomorrow doubtful
215224,my throat is still really sore i was meant to be going on a 5 day camp from friday but not so sure now ,0,my throat is still really sore i was meant to be going on a 5 day camp from friday but not so sure now ,throat sore mean go day camp friday not sure
215225,fuck omg austins always there though man lt3 love you,0,fuck omg austins always there though man lt3 love you,fuck org austin man love
215226,i m in one of those days when i really just want to work from home crap ,0,i m in one of those days when i really just want to work from home crap ,day want work home crap
215227,is grouchy and wants bmar ,0,is grouchy and wants bmar ,grouchy want mar
215228, i miss mine too ,0, i miss mine too ,miss
215229, can t wait to try em but prolly have to wait until next weekend at the earliest ,0, can t wait to try em but prolly have to wait until next weekend at the earliest ,wait try probably wait weekend early
215230, shooting be careful luisa ,0, shooting be careful luisa ,shoot careful luisa
