,text,class,summary,cleaned
211951,Long. Live. Life,0,Long. Live. Life,long live life
211952,"Can't wait until the new Star Trek movie comes out, looks good",0,"Can't wait until the new Star Trek movie comes out, looks good",not wait new star trek movie come look good
211953,@gogreen18 yeah I watched your blog tv today.. my wife was the one who told you I wanted you as a pet Lmao.. have a good night,0,@gogreen18 yeah I watched your blog tv today.. my wife was the one who told you I wanted you as a pet Lmao.. have a good night,green yeah watch blog today wife tell want pet lao good night
211954,"@CHRISDJMOYLES im gonna watch T.M. 2 c wot they hav 2 say bout TWITTER, yor show was brilliant as ever this mornin - katie x",0,"@CHRISDJMOYLES im gonna watch T.M. 2 c wot they hav 2 say bout TWITTER, yor show was brilliant as ever this mornin - katie x",chris myle go watch wot bout twitter brilliant morning katie
211955,"while im fuckin at it, http://is.gd/q86o buy a shirt please",0,"while im fuckin at it, http://is.gd/q86o buy a shirt please",fuck buy shirt
211956,"@pezholio Interesting, a digital engagement peep. Good to know they're engaging with people at the coal face.",0,"@pezholio Interesting, a digital engagement peep. Good to know they're engaging with people at the coal face.",olio interesting digital engagement peep good know engage people coal face
211957,"Fuck it, I can't sleep! Going shopping today",0,"Fuck it, I can't sleep! Going shopping today",fuck not sleep go shop today
211958,@Allanahk but 26 characters? Yr last tweet wouldn't have made the cut...,0,@Allanahk but 26 characters? Yr last tweet wouldn't have made the cut...,almanack character tweet not cut
211959,Landed in Belfast. It's wee this wee that,0,Landed in Belfast. It's wee this wee that,land belfast wee wee
211960,"@richard_bell nah, I think going sideways is best, really helps when dodging bullets",0,"@richard_bell nah, I think going sideways is best, really helps when dodging bullets",richard bell nah think go sideways good help dodge bullet
211961,@nomadicmatt i'd like to be linked on your site http://www.worldresolution.net/travel,0,@nomadicmatt i'd like to be linked on your site http://www.worldresolution.net/travel,nomadic matt like link site
211962,"Back home and finished dinner. Just stopped by for a minute, still much to do tonight! Be back later",0,"Back home and finished dinner. Just stopped by for a minute, still much to do tonight! Be back later",home finished dinner stop minute tonight later
211963,@adalinemusic you're welcome! It was a great way to be introduced to your music,0,@adalinemusic you're welcome! It was a great way to be introduced to your music,adeline music welcome great way introduce music
211964,@stml Have you been overdoing the William Gibson novels?,0,@stml Have you been overdoing the William Gibson novels?,overdo william gibson novel
211965,is off to Dundrum with Martin,0,is off to Dundrum with Martin,dun drum martin
211966,@jethron5000 hahah yeah see i told you! coffee bean's chocolate ice blended is way better! let me know how's the show tonight,0,@jethron5000 hahah yeah see i told you! coffee bean's chocolate ice blended is way better! let me know how's the show tonight,jethro sarah yeah tell coffee bean chocolate ice blend way well let know tonight
211967,Haha flight of the conchords was so bloody hilarious last night 10/10 chur chur,0,Haha flight of the conchords was so bloody hilarious last night 10/10 chur chur,hama flight co chord bloody hilarious night chur chur
211968,"@gerardway I'm great.somebody said&quot;u speak out of the right side of your mouth&quot; oh,it was random.I think You have sweet talking,dear",0,"@gerardway I'm great.somebody said&quot;u speak out of the right side of your mouth&quot; oh,it was random.I think You have sweet talking,dear",gerard way great somebody say quot speak right mouth quot random think sweet talking dear
211969,@kcofficial night Kelly x,0,@kcofficial night Kelly x,official night kelly
211970,"@mykitchenstore we are planning our first one this year, egg hunt that is",0,"@mykitchenstore we are planning our first one this year, egg hunt that is",kitchen store plan year egg hunt
211971,"@therealnph yeah, cool bookshelves I've got the one with the various books that are pinned to the wall",0,"@therealnph yeah, cool bookshelves I've got the one with the various books that are pinned to the wall",aleph yeah cool bookshelf get book pin wall
211972,@yogadork our barefoot range is a great alternative when you need to wear shoes. they allow you foot move as though it were barefoot,0,@yogadork our barefoot range is a great alternative when you need to wear shoes. they allow you foot move as though it were barefoot,yoga dork barefoot range great alternative need wear shoe allow foot barefoot
211973,Asking everyone to send out happy 'head-first' vibes to @cosmicgirlie,0,Asking everyone to send out happy 'head-first' vibes to @cosmicgirlie,ask send happy head vibe cosmic girlie
211974,hahaha how is everyone?,0,hahaha how is everyone?,hah aha
211975,@sofifii thats a big one!,0,@sofifii thats a big one!,soffit big
211976,@shotdown i like the picture,0,@shotdown i like the picture,shoot like picture
211977,@modejunkie awww sweetness! But he's still a cutie!,0,@modejunkie awww sweetness! But he's still a cutie!,mode junkie awe sweetness cutie
211978,everyone should follow me AND feed me mexican everyday!,0,everyone should follow me AND feed me mexican everyday!,follow feed mexican everyday
211979,@Valvert : have a nice day to,0,@Valvert : have a nice day to,calvert nice day
211980,"1/2 hr debugging for a CSS problem on a colleague's computer, before I remembered that I installed IE8 on my PC a couple of weeks ago",0,"1/2 hr debugging for a CSS problem on a colleague's computer, before I remembered that I installed IE8 on my PC a couple of weeks ago",debug ass problem colleague computer remember instal pc couple week ago
211981,"checking out virtual box, looks quite nice",0,"checking out virtual box, looks quite nice",check virtual box look nice
211982,@alancostello Thats on GH3! Send it later?? since you completley missed Fridays lyrics ;),0,@alancostello Thats on GH3! Send it later?? since you completley missed Fridays lyrics ;),alan costello send later completely miss friday lyric
211983,@JonathanRKnight,0,@JonathanRKnight,jonathan knight
211984,"@sokeri thanks for the help, i have realized that Now I need you to make it work.",0,"@sokeri thanks for the help, i have realized that Now I need you to make it work.",keri thank help realize need work
211985,i'll be in london today. Wave if you see me,0,i'll be in london today. Wave if you see me,london today wave
211986,@fitnessbox Watch this space. Not sure how viable it is yet. Possibly though,0,@fitnessbox Watch this space. Not sure how viable it is yet. Possibly though,fitness box watch space not sure viable possibly
211987,"trying to find something formal to wear in a casual closet, jeans and popculture shirt will do good enough.",0,"trying to find something formal to wear in a casual closet, jeans and popculture shirt will do good enough.",try find formal wear casual closet jean pop culture shirt good
211988,@chinewinelover ?????,0,@chinewinelover ?????,chinese
211989,"Noticed something interesting about this emoticon: vs D: Totally different emotions, only difference is the placement of the eyes...",0,"Noticed something interesting about this emoticon: vs D: Totally different emotions, only difference is the placement of the eyes...",notice interesting emoticon totally different emotion difference placement eye
211990,@Cellobella They don't do them in my size How r u?,0,@Cellobella They don't do them in my size How r u?,cell bella not size
211991,Just bought 2 new reads - The Ten Commandments For Business Failure and More Softies: 22 New Friends For You To Sew And Crochet,0,Just bought 2 new reads - The Ten Commandments For Business Failure and More Softies: 22 New Friends For You To Sew And Crochet,buy new read commandment business failure softie new friend sew crochet
211992,@lejeff oh pants! I'm hanging out with the old folks back in England Defo b up 4 1 when I get back. tho,0,@lejeff oh pants! I'm hanging out with the old folks back in England Defo b up 4 1 when I get back. tho,jeff pant hang old folk england defoe
211993,Won my first game of settlers ..and I didn't even realize I could have won the pound before haha,0,Won my first game of settlers ..and I didn't even realize I could have won the pound before haha,win game settler not realize win pound hama
211994,because of you-Reba Mcentire &amp; Kelly Clarkson,0,because of you-Reba Mcentire &amp; Kelly Clarkson,reba centre amp kelly clark
211995,@k1tten lol supp it aint fucked,0,@k1tten lol supp it aint fucked,low supp not fuck
211996,"Coming home stoked bears this afternoon with mikeyj, Alton towers tomorrow.",0,"Coming home stoked bears this afternoon with mikeyj, Alton towers tomorrow.",come home stoke bear afternoon mike alton tower tomorrow
211997,@robjjones Moody Woods is absolutely awesome,0,@robjjones Moody Woods is absolutely awesome,rob jones moody woods absolutely awesome
211998,checking out twitter to see what i have heard is true,0,checking out twitter to see what i have heard is true,check twitter hear true
211999,i'm going to buy my slam dunk ticket today,0,i'm going to buy my slam dunk ticket today,go buy slam dunk ticket today
212000,@pixiepan lol. www.tv.com is your FRIEND!,0,@pixiepan lol. www.tv.com is your FRIEND!,pixie low com friend
