,text,class,summary,cleaned
221501,".@AlyssaFarah claims @MarkMeadows blocked her from preventing @realDonaldTrump bleach comment

https://t.co/vZCg5QvnFI",0,".@AlyssaFarah claims @MarkMeadows blocked her from preventing @realDonaldTrump bleach comment

https://t.co/vZCg5QvnFI",alyssa sarah claim mar meadow block prevent realdonaldtrump bleach comment
221502,"Tw/ suicide

You know the thing is I don’t necessarily wanna kill myself. I don’t wanna die, commit suicide. I just don’t wanna live anymore. I don’t wanna feel all this anymore. I don’t wanna have problems anymore. I just wanna sleep for a very long time. Im just so tired.",1,"Tw/ suicide

You know the thing is I don’t necessarily wanna kill myself. I don’t wanna die, commit suicide. I just don’t wanna live anymore. I don’t wanna feel all this anymore. I don’t wanna have problems anymore. I just wanna sleep for a very long time. Im just so tired.",suicide know thing not necessarily want kill not want die commit suicide not want live anymore not want feel anymore not want problem anymore want sleep long time tired
221503,TWO YEARS AGO MY SON WHAT THE FUCK,0,TWO YEARS AGO MY SON WHAT THE FUCK,year ago son fuck
221504,bluep1ll: homebody https://t.co/rT2XLbcOsa,0,bluep1ll: homebody https://t.co/rT2XLbcOsa,blue homebody
221505,"Memories you can recall with me any time of day; You can reach out, you can ask me in your soul",0,"Memories you can recall with me any time of day; You can reach out, you can ask me in your soul",memory recall time day reach ask soul
221506,Nasty pick 6,0,Nasty pick 6,nasty pick
221507,"Wordle 559 4/6

🟨⬜⬜⬜⬜
🟩🟩⬜⬜⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩",0,"Wordle 559 4/6

🟨⬜⬜⬜⬜
🟩🟩⬜⬜⬜
⬜🟨🟨⬜⬜
🟩🟩🟩🟩🟩",world
221508,"I don't know buddy, what is even a Hybrid Youtuber... A Hybrid VTuber?",0,"I don't know buddy, what is even a Hybrid Youtuber... A Hybrid VTuber?",not know buddy hybrid youtube hybrid tuber
221509,"Regina SK Weather, Temp:-12.3ºC; Dew:-17.9ºC; Pressure:1006.10hPa.; Wind:1/kph@79.0 Wind Chill:-13.0°C Humidity:63; https://t.co/6Ptyl5RMRM https://t.co/vfZcUnWHSI",0,"Regina SK Weather, Temp:-12.3ºC; Dew:-17.9ºC; Pressure:1006.10hPa.; Wind:1/kph@79.0 Wind Chill:-13.0°C Humidity:63; https://t.co/6Ptyl5RMRM https://t.co/vfZcUnWHSI",regina weather temp dew pressure spa wind kph wind chill dec humidity
221510,feeling lonely,0,feeling lonely,feel lonely
221511,STOP THEY LIVE IN CHICAGO https://t.co/RhbtdcSxtC,0,STOP THEY LIVE IN CHICAGO https://t.co/RhbtdcSxtC,stop live chicago
221512,I wish to not wake up again,1,I wish to not wake up again,wish not wake
221513,"2:01 left in 3rd
Ranney 37
CN 32
#CNHSSports @nlowe11 @danny_logiudice",0,"2:01 left in 3rd
Ranney 37
CN 32
#CNHSSports @nlowe11 @danny_logiudice",leave range chs sport lowe danny login ice
221514,I guess it’s cause they both don’t like me lmaoo.,0,I guess it’s cause they both don’t like me lmaoo.,guess not like lao
221515,i love when olivia rodrigo https://t.co/WhzHvpkvec,0,i love when olivia rodrigo https://t.co/WhzHvpkvec,love olivia rodrigo
221516,"Working through the holidays and my take away from that, never again! This is the last holiday I’ll be spending alone. I find joy being with my people and that’s what I’ll do every holidays foreverrrr!",0,"Working through the holidays and my take away from that, never again! This is the last holiday I’ll be spending alone. I find joy being with my people and that’s what I’ll do every holidays foreverrrr!",work holiday away holiday spend find joy people holiday forever
221517,"Today I am tired of existing. Not in a dangerous way, but in a simply I would like my brain to stop being mean to me way. I'm tired of crying. I'm tired of being stressed and upset. I'm tired. I just want things to be okay. I want to be okay.",1,"Today I am tired of existing. Not in a dangerous way, but in a simply I would like my brain to stop being mean to me way. I'm tired of crying. I'm tired of being stressed and upset. I'm tired. I just want things to be okay. I want to be okay.",today tired exist not dangerous way simply like brain stop mean way tired cry tired stress upset tired want thing okay want okay
221518,New year and Im still a mess,0,New year and Im still a mess,new year mess
221519,Them 2’s weak af,0,Them 2’s weak af,weak
221520,couldnt sleep at all last night bc i was hot so now im running on 2 and a half hours of sleep i wanna unalive myself,0,couldnt sleep at all last night bc i was hot so now im running on 2 and a half hours of sleep i wanna unalive myself,not sleep night hot run half hour sleep want una live
221521,me blocking another one of my twitter crushes after they get in a relationship https://t.co/ndYIxaWFb4,0,me blocking another one of my twitter crushes after they get in a relationship https://t.co/ndYIxaWFb4,block twitter crush relationship
221522,The Alley is sooooo ghetto! But we love a good and ghetto set 🤭,0,The Alley is sooooo ghetto! But we love a good and ghetto set 🤭,alley ghetto love good ghetto set
