,text,class,summary,cleaned
53350,Still think killing myself is the best optionSo after a bunch of attempts to a help myself and getting advice from other I think is the best option for me is to kill myself since I feel like I can t be happy anymore and I lost interest in my favorite things  And attempting to make new hobbys  no point since I am already a failure at it,1,"After a lot of attempts to help himself, I think killing myself is the best option for me. I feel like I can't be happy anymore and I lost interest in my favorite things. Attempting to make new hobbies is pointless as I am already a failure at them.",lot attempt help think kill good option feel like not happy anymore lose interest favourite thing attempt new hobby pointless failure
53351,I actually didn t fail for once I got   on a test and didn t fail   ik no one cares I but idgaf lol,0,I actually didn t fail for once I got   on a test and didn t fail   ik no one cares I but idgaf lol,actually fail get test fail no care idea low
53352,My first crush  my first love  my first relationship  Both our parents ended it  My first crush  my first love  my first relationship  Both our parents ended it  Idk  this is just a tiny rant  I never loved anyone before  outside of family of course  My parents are extremely strict with the no sex before marriage thing  so what they do Is basically limit the amount of girls I come in contact with until I m   Because then  I ll be more responsible  although I m pretty sure by then I d want have more of a lust  especially because I ve been deprived of it all my life  I m   now  almost   and a few months ago I started a relationship with someone I really truly loved  It s a feeling completely undescribable  I actually met her two years ago and have been crushing on her ever since  turns out she was too  Anyways  I couldn t get enough of her  I couldn t go one hour without talking to her  And neither could she  We kept talking about our future together  and no matter how bad things got it would still be heaven with eachother   Her parents are as strict as mine too tho  and soon  both pairs found out  Her phone was raised and all our texts discovered  We re both for clean minded people  and only once talked about sex  but we did send one pic each  our parents wouldn t believe that tho  They insisted we deleted our chats and everything They forced our relationship to stop  We heavily relied on our phones and computers to text eachother  But her parents took everything of hers  Even tho she worked her butt off to afford her own laptop  they took that too   It s just so annoying how our parents have to control even our own hearts       How cruel,0,Both my parents are strict with the no sex before marriage thing so they limit the amount of girls I come in contact with until I'm older. I started a relationship with someone I truly loved a few months ago. Her parents are as strict as mine and they found out all their texts discovered. They forced them to end the relationship.,parent strict no sex marriage thing limit girl come contact old start relationship truly love month ago parent strict find text discover force end relationship
53353,Never posted here before  but I need to I feel like such a burden  I m newly wed to my husband and I feel like whenever I m around him  he just tolerates me  Same goes for his mother  We live with her while we save money to get our own place  I m working two jobs and I feel like a failure  I feel like I m tolerated but that s all  I try reaching out and talking to my family  but I feel so ashamed  because I have a great life  I don t even deserve to be depressed or deserve to live   I ve sought out help a number of times but there s this voice in the back of my mind telling me that I m not worth the help and I m a waste of time   I have so much pain that I can t even bear to look at myself  I hate myself for feeling this way  I know the pain would just all go away if I was gone   I wouldn t be a burden  I wouldn t have to be tolerated  I wouldn t have to feel anything anymore   Everyday I wake up and think of ways that I could kill myself  It s a constant pros and cons going back and forth in my head   It s a never ending cycle  I admit I m depressed so I talk about it  but then I feel like I m complaining because no one wants to hear about depression or suicide  then I feel like a burden  and then I keep thinking about how it would just all go away if I died   Help,1,Newlywed wife and mother-in-law live with her while they save money to get their own place. She works two jobs and feels like a burden. She is depressed and often thinks about suicide. She has tried to seek help before but feels she's not worth it.,newlywed wife mother law live save money place work job feel like burden depressed think suicide try seek help feel not worth
53354,Fun fact  gta v was released before any other gta  it was just delay d The fitness grand pacer test is a multi stage arobic test to see how much of a fat fuck I am,0,Fun fact  gta v was released before any other gta  it was just delay d The fitness grand pacer test is a multi stage arobic test to see how much of a fat fuck I am,fun fact sta release sta delay fitness grand pacer test multi stage arabic test fat fuck
53355,SuicidalI m at the hospital  having been admitted to the Psychiatrie of my own free will  Yet I keep feeling really awful  maybe even worse  Of course I have only been here for a few days  but it s all becoming too much already   I can t stop thinking about slashing my wrists in my bathroom at my room and just bleed out before they check on me  It has been occupying my mind   since I arrived here  I know i should tell them  but  I don t want to,1,Suicidal at the hospital after being admitted to the psychiatrist's. Wants to cut his wrists in the bathroom and bleed out before they check on him. He doesn't want to tell the doctors. He's only been there for a few days.,suicidal hospital admit psychiatrist want cut wrist bathroom bleed check not want tell doctor day
53356,Going to nookingtons  yall want anything,0,Going to nookingtons  yall want anything,go look ton want
53357,Ok guys drop your  useless facts that everyone should hear  here Here s mine  a rainbow created by moonlight is called a moonbow,0,Ok guys drop your  useless facts that everyone should hear  here Here s mine  a rainbow created by moonlight is called a moonbow,guy drop useless fact hear rainbow create moonlight call moon bow
53358,Someone to spend time with E,0,Someone to spend time with E,spend time
53359,Did wrong by her  cant live with losing her I messed up  I visited with a girl who used to be my friend to drop off a dnd gift  I got one for everyone in my group as a sort of thank you though she left the group a long time ago  and I knew my girlfriend wouldn t like it if she knew I had met up with her  they had been on bad terms for over a year following an intense argument  partially over alleged feelings the other girl had for me at the time  so I lied  I told my girlfriend I was meeting with a different friend in the spur of the moment to preserve her feelings  and ignored a couple of texts because I didn t want to explain the situation to her  She found out  Although the other girl is in a committed relationship  I understand how it must look to my girlfriend  She is understandably mad  and I am more than mad at myself  I want to spend my life with this girl  and I m over here fucking it up  She s the only thing that cheers me up anymore and I ruined it  I think a breakup is imminent  so I figure I ll just finish things on my own terms   I m not hysterical  I m level headed as I write this  I ve prepared notes for my parents and my girlfriend  I think I m going to drive out and do it with a razor tomorrow night Love you all xoxo,1,I visited a girl who used to be my friend to drop off a gift. She left the group a long time ago. My girlfriend found out about it and she's mad at him. He's going to break up with her.,visit girl friend drop gift leave group long time ago girlfriend find mad go break
