,text,class,summary,cleaned
222051,"God please kill me when I stop loving @sarkodie 
#Drip101 #NoFugazy https://t.co/NL9gGh8Nv7",0,"God please kill me when I stop loving @sarkodie 
#Drip101 #NoFugazy https://t.co/NL9gGh8Nv7",god kill stop love park die drip gay
222052,"Uh, to answer your question, Sticky, you know there's tests, and then there's tests. And then there's rules, and then there's, you know, rules.
Which are tools for you fools.",0,"Uh, to answer your question, Sticky, you know there's tests, and then there's tests. And then there's rules, and then there's, you know, rules.
Which are tools for you fools.",answer question sticky know test test rule know rule tool fool
222053,"Frik &amp; Frak, Sauce Pizza Night, 12 Ounce VFS4YZX

https://t.co/MAcC221Chu https://t.co/vCNHqUtONU",0,"Frik &amp; Frak, Sauce Pizza Night, 12 Ounce VFS4YZX

https://t.co/MAcC221Chu https://t.co/vCNHqUtONU",fri amp frank sauce pizza night ounce ifs
222054,i would love to be ruined if it means i am sacred enough to be kept close.,0,i would love to be ruined if it means i am sacred enough to be kept close.,love ruin mean sacred keep close
222055,I was forced to do this https://t.co/z2YbGd7T10,0,I was forced to do this https://t.co/z2YbGd7T10,force
222056,Morning 🌄☀️,0,Morning 🌄☀️,morning
222057,Just posted a photo https://t.co/7OwXiQ6fZj,0,Just posted a photo https://t.co/7OwXiQ6fZj,post photo
222058,Especially when i have something to do with it 😌🥰,0,Especially when i have something to do with it 😌🥰,especially
222059,"When he buys you pho Bcs ur sick and thinks he’s getting some in return , think again sirrr 🤭 but thanks for the pho 💋",0,"When he buys you pho Bcs ur sick and thinks he’s getting some in return , think again sirrr 🤭 but thanks for the pho 💋",buy pho bus sick think get return think sir thank pho
222060,"Let’s see where all the Ronaldo fans go when they realise they can’t watch him play anymore

Saudi league not available outside North Africa and the Middle East",0,"Let’s see where all the Ronaldo fans go when they realise they can’t watch him play anymore

Saudi league not available outside North Africa and the Middle East",let ronald fan realise not watch play anymore saudi league not available outside north africa middle east
222061,The Golden Years of Hoops and Shoes! https://t.co/H5V14hw4l1,0,The Golden Years of Hoops and Shoes! https://t.co/H5V14hw4l1,golden year hoop shoe
222062,"I saw it, I saw that I lost",0,"I saw it, I saw that I lost",see see lose
222063,Holy shit,0,Holy shit,holy shit
222064,cat pussy in the pixel art hashtag https://t.co/6c2HFqKsk0,0,cat pussy in the pixel art hashtag https://t.co/6c2HFqKsk0,cat pussy pixel art tag
222065,My goat has officially retired. @Cristiano,0,My goat has officially retired. @Cristiano,goat officially retire christian
222066,HAHAH my nuggets are delayed by another 10 min I kill myself soon,0,HAHAH my nuggets are delayed by another 10 min I kill myself soon,sarah nugget delay min kill soon
222067,"All this time I've hated myself for it. I thought I'd given it up for nothing. But if I hadn't fallen, I wouldn't have met you.",0,"All this time I've hated myself for it. I thought I'd given it up for nothing. But if I hadn't fallen, I wouldn't have met you.",time hate think give not fall not meet
222068,Meander backwards north for a while.,0,Meander backwards north for a while.,meand backwards north
222069,"TW suicide mention
- 
cleaned my depression room yesterday, still severely suicidal, at least i can see my floor now tho 😀",1,"TW suicide mention
- 
cleaned my depression room yesterday, still severely suicidal, at least i can see my floor now tho 😀",suicide mention clean depression room yesterday severely suicidal floor
222070,"oldmanwithashield: Hera, Kanan, and Maul https://t.co/QyFBhpno1I",0,"oldmanwithashield: Hera, Kanan, and Maul https://t.co/QyFBhpno1I",oldmanwithashield hera kazan maul
222071,How Morrissey’s Far-Right Babbling Turned Him from Rock God to Embarrassing Uncle https://t.co/v4e4G4VRqD via @thedailybeast #Morrissey #MAGAMoron #GOPClownShow #GQP #GQPClownShow,0,How Morrissey’s Far-Right Babbling Turned Him from Rock God to Embarrassing Uncle https://t.co/v4e4G4VRqD via @thedailybeast #Morrissey #MAGAMoron #GOPClownShow #GQP #GQPClownShow,morris far right babbling turn rock god embarrass uncle thai morris mag moron gopclownshow gap gqpclownshow
222072,one person followed me // automatically checked by https://t.co/0bqVb23ZNE,0,one person followed me // automatically checked by https://t.co/0bqVb23ZNE,person follow automatically check
222073,just bought these new virgin edibles (candy),0,just bought these new virgin edibles (candy),buy new virgin edible candy
