,text,class,summary,cleaned
236251,"The Sword of the Spirit: The Story of William Tyndale 0TKFTN5

https://t.co/Y5i9qDioxh https://t.co/VabJ0TD8e8",0,"The Sword of the Spirit: The Story of William Tyndale 0TKFTN5

https://t.co/Y5i9qDioxh https://t.co/VabJ0TD8e8",sword spirit story william tyndale tufts
236252,"New #HighScore on Williams Pinball: Theatre Of Magic [Arcade Play] #Android by Hauntedprogram 1,432,685,790 https://t.co/5rp0fNqPJY https://t.co/WkxcN8rXsN",0,"New #HighScore on Williams Pinball: Theatre Of Magic [Arcade Play] #Android by Hauntedprogram 1,432,685,790 https://t.co/5rp0fNqPJY https://t.co/WkxcN8rXsN",new high score williams pinball theatre magic arcade play android haunted program
236253,"Former Manchester United forward ""Cristiano Ronaldo"" signs for Saudi Arabian club Al-Nassr, Read more Via: https://t.co/qEHTjSKU43 https://t.co/LvltN6GNaJ",0,"Former Manchester United forward ""Cristiano Ronaldo"" signs for Saudi Arabian club Al-Nassr, Read more Via: https://t.co/qEHTjSKU43 https://t.co/LvltN6GNaJ",manchester united forward christian ronald sign saudi arabian club al nasser read
236254,God Is Good.🙏🏻,0,God Is Good.🙏🏻,god good
236255,"I've failed to find a reason to keep going, but I still can't bring myself to end my life, and I'm not sure why 
Maybe I'm scared? Maybe I'm a coward? I don't know",1,"I've failed to find a reason to keep going, but I still can't bring myself to end my life, and I'm not sure why 
Maybe I'm scared? Maybe I'm a coward? I don't know",fail find reason go not bring end life not sure maybe scared maybe coward not know
236256,I just know these drunks gone wanna do something tn🤣🫠 I’m tieeed,0,I just know these drunks gone wanna do something tn🤣🫠 I’m tieeed,know drunk go want tired
236257,im at the point where i just want to take my life away.,1,im at the point where i just want to take my life away.,point want life away
236258,Oh no Notre Dame. https://t.co/sbn73w6aga,0,Oh no Notre Dame. https://t.co/sbn73w6aga,no not dame
236259,"Peguei o Maravilhoso Gogeta Blue Ultra, muito obrigado pela sorte Legends e mais ainda Deus

I got the Wonderful Gogeta Blue Ultra, thank you very much for luck Legends and even more God 

#LegendsFestival https://t.co/1OxciI0ZG4",0,"Peguei o Maravilhoso Gogeta Blue Ultra, muito obrigado pela sorte Legends e mais ainda Deus

I got the Wonderful Gogeta Blue Ultra, thank you very much for luck Legends and even more God 

#LegendsFestival https://t.co/1OxciI0ZG4",pegu marvel host gog eta blue ultra quito brigade plea sort legend email linda deus get wonderful gog eta blue ultra thank luck legend god legend festival
236260,i should not be in a constant state of wanting to end my suffering on the morning of christmas. my depression this past month has been egregious.,1,i should not be in a constant state of wanting to end my suffering on the morning of christmas. my depression this past month has been egregious.,not constant state want end suffering morning christmas depression past month egregious
236261,I just can’t take this ND vs SC game seriously when it’s called the “Taxslayer Gator Bowl”,0,I just can’t take this ND vs SC game seriously when it’s called the “Taxslayer Gator Bowl”,not game seriously call tax layer gator bowl
236262,"Tough 1 Pony Square Saddle Pad Z97LYWL

https://t.co/g8LxESWCNa https://t.co/Fkulen5QSD",0,"Tough 1 Pony Square Saddle Pad Z97LYWL

https://t.co/g8LxESWCNa https://t.co/Fkulen5QSD",tough pony square saddle pad law
236263,It’s #followbackfriday and I’m 9 followers from 600! Would love to get as many #NFFC fans following me as I can. Love this club and love the fans,0,It’s #followbackfriday and I’m 9 followers from 600! Would love to get as many #NFFC fans following me as I can. Love this club and love the fans,follow friday follower love fan follow love club love fan
236264,Hey Facebook page I visited once...no I don't want to display a top fan badge,0,Hey Facebook page I visited once...no I don't want to display a top fan badge,hey facebook page visit no not want display fan badge
236265,This game is bananas!,0,This game is bananas!,game banana
236266,I'd been considering leaving my post in Antiva for a new challenge when Leliana recruited me.,0,I'd been considering leaving my post in Antiva for a new challenge when Leliana recruited me.,consider leave post anti new challenge liliana recruit
236267,"Herd of my ""wild cows"" as I call them showed up from somewhere during the night. As always instantly figure out where the best hay is. Don't think ever had herd of deer show up so suddenly. Still @ 400 bales in fields.  Imagine elk having blast with that. those bastards I hate😡 https://t.co/aYwD8uwQdv",0,There are 400 bales of hay left in fields. Herd of wild cows showed up from somewhere during the night and immediately found the best place to put the hay. Imagine elk having fun with the hay?   ,bale hay leave field herd wild cow show night immediately find good place hay imagine elk have fun hay
236268,I HATE MY FAMILY AND THIS IS NO JOKE THEY ARE SO FUCKING ANNOYING I WISH I WAS NEVER BORN IM TEMPORALLY DISABLING ALL MY ACCS,1,I HATE MY FAMILY AND THIS IS NO JOKE THEY ARE SO FUCKING ANNOYING I WISH I WAS NEVER BORN IM TEMPORALLY DISABLING ALL MY ACCS,hate family no joke fucking annoying wish bear temporally disable acc
236269,Happy 10th birthday to my Brutus 🐾🤍 https://t.co/82l6NbmUrU,0,Happy 10th birthday to my Brutus 🐾🤍 https://t.co/82l6NbmUrU,happy birthday brutus
236270,555 and I’m still got 🥴🥴🥴🥴😈😈,0,555 and I’m still got 🥴🥴🥴🥴😈😈,get
236271,he's kinda... https://t.co/JlJZmprOZ2,0,he's kinda... https://t.co/JlJZmprOZ2,kind
236272,Some days I feel that I'm a disappointment &amp; other days I feel that I'm a burden &amp; disappointment. 😏,1,Some days I feel that I'm a disappointment &amp; other days I feel that I'm a burden &amp; disappointment. 😏,day feel disappointment amp day feel burden amp disappointment
236273,oh my god please kill me now im surrounded by loud annoying people and the dog is screaming so loud oh my god ill pay a murderer to come here,0,oh my god please kill me now im surrounded by loud annoying people and the dog is screaming so loud oh my god ill pay a murderer to come here,god kill surround loud annoying people dog scream loud god ill pay murderer come
236274,"Reverend Greentooth climbed on his fruit box, they just don’t make soap boxes these days, and proclaimed, “Whoever shall come forth and testify shall be saved!” A small dog, whose name was Jo Jo, walked up to him and barked.
#vss365 #whoever",0,"Reverend Greentooth climbed on his fruit box, they just don’t make soap boxes these days, and proclaimed, “Whoever shall come forth and testify shall be saved!” A small dog, whose name was Jo Jo, walked up to him and barked.
#vss365 #whoever",reverend green tooth climb fruit box not soap box day proclaim shall come forth testify shall save small dog walk bark ass
236275,This is just too funny not to share! 😂#AndrewTate #GretaTate https://t.co/4OQk1woIIF,0,This is just too funny not to share! 😂#AndrewTate #GretaTate https://t.co/4OQk1woIIF,funny not share andrew eat greta tate
236276,shits been wild https://t.co/kwsHm5LK37,0,shits been wild https://t.co/kwsHm5LK37,shit wild
236277,"Sportsman’s Club Holiday Tournament 2022 - Day Two | Girls Championship Game 🏀 
END OF Q3

🐴: 20
☘️: 37

📣 IRISH. POWER. 📣 
#nebpreps #GoIrish",0,"Sportsman’s Club Holiday Tournament 2022 - Day Two | Girls Championship Game 🏀 
END OF Q3

🐴: 20
☘️: 37

📣 IRISH. POWER. 📣 
#nebpreps #GoIrish",sportsman club holiday tournament day girl championship game end irish power neb rep irish
236278,"New Year, New MEntal breakdowns!",0,"New Year, New MEntal breakdowns!",new year new mental breakdown
236279,y'all the interview with the vampire episode titles go SO HARD. in the throes of increasing wonder? after the phantoms of your former self? a vile hunger for your hammering heart? like angels put in hell by god? are you kidding me???,0,y'all the interview with the vampire episode titles go SO HARD. in the throes of increasing wonder? after the phantoms of your former self? a vile hunger for your hammering heart? like angels put in hell by god? are you kidding me???,interview vampire episode title hard throe increase wonder phantom self vile hunger hammering heart like angel hell god kid
236280,"Lately things didnt go as planned ,so i kinda losing it. Sorry to the all hearts that ive hurt. I wish i could just disappear to make things easier  ...",1,"Lately things didnt go as planned ,so i kinda losing it. Sorry to the all hearts that ive hurt. I wish i could just disappear to make things easier  ...",lately thing not plan kind lose sorry heart hurt wish disappear thing easy
236281,just did my covid test wrong so i have to make another appointment literally screaming and crying and driving my car off the road,0,just did my covid test wrong so i have to make another appointment literally screaming and crying and driving my car off the road,covid test wrong appointment literally scream cry drive car road
236282,I’m leaving these vapes in 2022.,0,I’m leaving these vapes in 2022.,leave tape
