,text,class,summary,cleaned
211901,@Starrybluesky Hello back at ya and Thank you!,0,@Starrybluesky Hello back at ya and Thank you!,starr bluesy hello thank
211902,@Mennard have fun! bet you unearth all sorts of goodies!!,0,@Mennard have fun! bet you unearth all sorts of goodies!!,man ard fun bet unearth sort goody
211903,@yahoops thanks David,0,@yahoops thanks David,yahoo thank david
211904,my sleep was disturbed. i am looking to end a career today,0,my sleep was disturbed. i am looking to end a career today,sleep disturb look end career today
211905,@erickaaa haha awww. i had amazing pizza 2day for much after my photoshoot =D i will take u out hehe..u gonna answer ur fone 2night? xx,0,@erickaaa haha awww. i had amazing pizza 2day for much after my photoshoot =D i will take u out hehe..u gonna answer ur fone 2night? xx,ericka hama awe amazing pizza day photo shoot go answer night xxx
211906,@fancyelastic He he! Thanks,0,@fancyelastic He he! Thanks,fancy elastic thank
211907,@intelligensia And a following four day week,0,@intelligensia And a following four day week,intelligentsia following day week
211908,Last few hour in England...,0,Last few hour in England...,hour england
211909,http://tr.im/imNg just made a new fluid icon for use with @amiestreet,0,http://tr.im/imNg just made a new fluid icon for use with @amiestreet,ming new fluid icon use ami street
211910,@michaelgrainger heh heh but you cld use it for anything almost lol,0,@michaelgrainger heh heh but you cld use it for anything almost lol,michael grainger old use low
211911,Data.gov comes to life! (even in the form of a jpeg image - all great things start like that ) http://data.gov/,0,Data.gov comes to life! (even in the form of a jpeg image - all great things start like that ) http://data.gov/,data gov come life form peg image great thing start like
211912,"@jaimiefanatic about time that Mc Flipside mix came out, its sooooooooooooo goooooooooood",0,"@jaimiefanatic about time that Mc Flipside mix came out, its sooooooooooooo goooooooooood",jamie fanatic time flip mix come good
211913,@mikeyway Cute,0,@mikeyway Cute,mike way cute
211914,"late night gaming with the guys. fun times. [yesterday was a giddy day, too] &lt;3",0,"late night gaming with the guys. fun times. [yesterday was a giddy day, too] &lt;3",late night gaming guy fun time yesterday giddy day
211915,@fudgegraphics Hope you had a fun time mate,0,@fudgegraphics Hope you had a fun time mate,fudge graphic hope fun time mate
211916,Really good and helpful about the various Crisis in the DC Universe - I have read them all http://crisis2crisis.com/,0,Really good and helpful about the various Crisis in the DC Universe - I have read them all http://crisis2crisis.com/,good helpful crisis universe read
211917,@889grapevine Looking forward to the new website,0,@889grapevine Looking forward to the new website,grapevine look forward new website
211918,@goobimama @EventBox isn't the best Twitter client for me. It's the simplicity and all-in-1 that makes me love it,0,@goobimama @EventBox isn't the best Twitter client for me. It's the simplicity and all-in-1 that makes me love it,good mama box not good twitter client simplicity make love
211919,"Just watched Chuck, going out with Mel soon",0,"Just watched Chuck, going out with Mel soon",watch chuck go mel soon
211920,@Linc4Justice nah- you're not unfortunate- i dont eat that stuff cause i want to live a few years longer- you're one of the smart ones,0,@Linc4Justice nah- you're not unfortunate- i dont eat that stuff cause i want to live a few years longer- you're one of the smart ones,line justice nah not unfortunate not eat stuff want live year long smart one
211921,@tonytay113 hi thanks for the follow! did you finish fob trail?,0,@tonytay113 hi thanks for the follow! did you finish fob trail?,stay hi thank follow finish fob trail
211922,everyone follow kade,0,everyone follow kade,follow
211923,@bob_saget Hey Remember me! I watched your car so you wouldnt get a ticket after Minskeys. You're still fabulous.,0,@bob_saget Hey Remember me! I watched your car so you wouldnt get a ticket after Minskeys. You're still fabulous.,bob sage hey remember watch car not ticket min key fabulous
211924,"@nminers Wherever the day takes us! On route to Youlgreave at mo, sun is waking up!",0,"@nminers Wherever the day takes us! On route to Youlgreave at mo, sun is waking up!",miner day take route grave sun wake
211925,after sickness back to work,0,after sickness back to work,sickness work
211926,@Thehodge that is pretty awesome! it makes me want a smart car now! (and a cup of tea),0,@Thehodge that is pretty awesome! it makes me want a smart car now! (and a cup of tea),hodge pretty awesome make want smart car cup tea
211927,"@sallyinnorfolk awww, you'll have to use Twitter for company",0,"@sallyinnorfolk awww, you'll have to use Twitter for company",sally norfolk awe use twitter company
211928,tom chaplin marry me please. i melt for you hahaha.. o and pearshapebodygirl stopped talking to me! YES!,0,tom chaplin marry me please. i melt for you hahaha.. o and pearshapebodygirl stopped talking to me! YES!,tom chaplin marry melt hah aha pearshapebodygirl stop talk yes
211929,@familychoice If you have any questions feel free to email us at sales@jshop.co.uk or send a DM on Twitter,0,@familychoice If you have any questions feel free to email us at sales@jshop.co.uk or send a DM on Twitter,family choice question feel free email sale shop co send twitter
211930,@helicon: that is opt-in DM invites!,0,@helicon: that is opt-in DM invites!,helicon opt invite
211931,can't find any nice words for a .tel domain http://wortsuchen.de/ends-with-by-length/tel/ haha,0,can't find any nice words for a .tel domain http://wortsuchen.de/ends-with-by-length/tel/ haha,not find nice word tel domain hama
211932,@rosskie so far it has been all shopping more again today heehee what u up to?,0,@rosskie so far it has been all shopping more again today heehee what u up to?,rookie far shop today
211933,@Shesouldeep yup me too,0,@Shesouldeep yup me too,yup
211934,Cool http://www.onlinemarktplatz.de/14177/twitter-fieber-bei-ebay/ ;_),0,Cool http://www.onlinemarktplatz.de/14177/twitter-fieber-bei-ebay/ ;_),cool
211935,@danielledeleasa have you had your hair cut? it looks really good,0,@danielledeleasa have you had your hair cut? it looks really good,danielle hair cut look good
