,text,class,summary,cleaned
217151, i see those propellers when i m near tevra ,0, i see those propellers when i m near tevra ,propeller near terra
217152,my best friend is leaving in six weeks to go to romania sad day and i one of my other best friends was intown didnt even call me ,0,my best friend is leaving in six weeks to go to romania sad day and i one of my other best friends was intown didnt even call me ,good friend leave week romanian sad day good friend town not
217153,im already finished dinner ,0,im already finished dinner ,finish dinner
217154,so stressed out ,0,so stressed out ,stress
217155,my throat is so sore this morning ,0,my throat is so sore this morning ,throat sore morning
217156, your avatar on tumblr is too much like mine or vice versa it s confusing ,0, your avatar on tumblr is too much like mine or vice versa it s confusing ,avatar tumble like vice versa confusing
217157,really hoping to get a job and is now getting worried ,0,really hoping to get a job and is now getting worried ,hope job get worry
217158, i scare you aww that hurts,0, i scare you aww that hurts,scare awe hurt
217159, omg they stole your gps thats not cool you d named her and everything aye,0, omg they stole your gps thats not cool you d named her and everything aye,org steal gas not cool name aye
217160, lolol ovens are so cool and why is everyone eating lasagne now me wwants some,0, lolol ovens are so cool and why is everyone eating lasagne now me wwants some,loll oven cool eat lasagne want
217161,hates money it will be the one thing that ends his career ,0,hates money it will be the one thing that ends his career ,hate money thing end career
217162,just another monday morning roll on friday evening,0,just another monday morning roll on friday evening,monday morning roll friday evening
217163,an x meant it was the correct leg good thing i didn t op will take an 15 hrs after i am through with drug guy getting a spinal ,0,an x meant it was the correct leg good thing i didn t op will take an 15 hrs after i am through with drug guy getting a spinal ,meant correct leg good thing hrs drug guy get spinal
217164,first day back in reality off to work now after my 4 mysterious days missing from everything im rly hoping no one asks where ive been ,0,first day back in reality off to work now after my 4 mysterious days missing from everything im rly hoping no one asks where ive been ,day reality work mysterious day miss hope no ask
217165,why does it feel like it s still a 100degrees and why haven t i done any homework ,0,why does it feel like it s still a 100degrees and why haven t i done any homework ,feel like degree haven homework
217166,wembley was fun yesterday great venue probably the right result pitch awful still can t shake this cold but at least its monday ,0,wembley was fun yesterday great venue probably the right result pitch awful still can t shake this cold but at least its monday ,wembley fun yesterday great venue probably right result pitch awful shake cold monday
217167,children back to schoolchaos on the roads and the wolves made the premiership could it get much worse ,0,children back to schoolchaos on the roads and the wolves made the premiership could it get much worse ,child school chaos road wolf premiership bad
217168,my brother is moving up the coast ,0,my brother is moving up the coast ,brother move coast
217169,nick_carter when i was 12 i was ur fan now i m 22 and i m 200 more fan thanks twitter awwww i never will grow up hahaha,0,nick_carter when i was 12 i was ur fan now i m 22 and i m 200 more fan thanks twitter awwww i never will grow up hahaha,nick carter fan fan thank twitter awe grow hah aha
217170, yeah i just noticed that they ve been zapped but still some other spammers linking to it ,0, yeah i just noticed that they ve been zapped but still some other spammers linking to it ,yeah notice zap spammer link
217171,got a f in maths back i hate maths okay i got a german 5 and 6 is the worst 16 10 of 31 points,0,got a f in maths back i hate maths okay i got a german 5 and 6 is the worst 16 10 of 31 points,get math hate math okay get german bad point
217172,impacted wisdom tooth 7 weeks until day surgery even with priv health insurance thats too long cant take panadiene forte at work ,0,impacted wisdom tooth 7 weeks until day surgery even with priv health insurance thats too long cant take panadiene forte at work ,impact wisdom tooth week day surgery priv health insurance long not pan diane forte work
217173, cu ndo vienes ,0, cu ndo vienes ,condo vine
217174, me either ,0, me either ,
217175,i can t find david s twitter ,0,i can t find david s twitter ,find david twitter
217176,typical they can t even give me a clue they send it all to doc and i wait to see him to find out it s a noisy bigger of a machine,0,typical they can t even give me a clue they send it all to doc and i wait to see him to find out it s a noisy bigger of a machine,typical clue send doc wait find noisy big machine
217177,i really miss good sex actually i kinda miss sex in general ,0,i really miss good sex actually i kinda miss sex in general ,miss good sex actually kind miss sex general
217178,have to wakeup early ,0,have to wakeup early ,wake early
