,text,class,summary,cleaned
43500,I ve wanted to die since I was   and I still feel horrible Honestly I don t even have like that much of a big reason to be depressed or suicidal  I have a semi okay family  roof over my head  food  etc   and people say oh you re only   you don t have problems  god I wish   I feel like the meds are just a lie to make me have a short burst of happiness before it comes crashing down to reality again   I just  I feel so out of place  like I don t belong here  like the only thing that will make me feel fulfilled  is offing myself and being gone for good  idek why anymore  it just seems so alluring and tempting and every time those bad thoughts come back  they get worse and worse    I ve tried to off myself before  and I would be lying if I didn t say I regretted it after  but I feel like I need it  like this time I won t regret it anymore  but I guess that s just all in my head  god I wish I could make it stop   Depression honestly is like the demon on my shoulder whispering into my ear  draining all my energy  taking my motivation and will to keep going,1,"Suicide is the only thing that makes me feel fulfilled. I have tried to kill myself before and regretted it, but I feel like this time I won't regret it. Depression is like a demon whispering in my ear draining all my energy.",suicide thing make feel fulfil try kill regret feel like time not regret depression like demon whispering ear drain energy
43501,To anyone who cares And to my kids sorry I couldn t be the dad you deserved  Hope you will remember how much I loved you  Goodbye,1,To anyone who cares And to my kids sorry I couldn t be the dad you deserved  Hope you will remember how much I loved you  Goodbye,care kid sorry dad deserve hope remember love goodbye
43502,sick of being told to find hobbieswhenever I talk about being unhappy with life people tell me to find hobbies and i m so sick of it  first off  i have zero interests  nothing holds my attention for very long and i m ultimately left feeling worse once I lose interest  second  i m broke as shit and can t afford to invest in anything I may be interested in   do people really think i choose not to be interested in shit  I wish I could find something to enjoy but nothing makes me happy and it ends up making me feel so much worse,1,"People tell her to find hobbies when she's unhappy with her life. She doesn't have any interest in anything and she's broke, so she can't afford to invest in anything she's interested in. She's sick of being told to find a hobby.",people tell find hobby unhappy life not interest break not afford invest interested sick tell find hobby
43503,Dating is really hard for me since I m only attracted to trans girls HMU if you re trans,0,Dating is really hard for me since I m only attracted to trans girls HMU if you re trans,date hard attract tran girl hmm tran
43504,ppl be saying sex and gender are the same thing if that was truly the case how come i am a still a virgin while having a gender checkmate,0,ppl be saying sex and gender are the same thing if that was truly the case how come i am a still a virgin while having a gender checkmate,people say sex gender thing truly case come virgin have gender checkmate
43505,i wasn t strong enoughi REALY want to kill myself  i sat there with the blade ready to end it   but i just wasn t strong enough  i just kept thinking that i should at least live long enough  to celebrate my   yr birthday but it is MONTHS away almost a year  so i m not sure what to do and i realy need some advice,1,I want to kill myself but I'm not strong enough to do it. I want to live long enough to celebrate my birthday which is almost a year away. I need some advice as I don't know what to do about it.,want kill not strong want live long celebrate birthday year away need advice not know
43506,history shenanigans we used to hate poland,0,history shenanigans we used to hate poland,history shenanigan hate poland
43507,Can I like talk to someone I m upset but it s ok if you don t respond I fucking suck,0,Can I like talk to someone I m upset but it s ok if you don t respond I fucking suck,like talk upset don respond fucking suck
43508,Reaching the limit Like most people in here who still live with their parents   I ve been putting up a fake personality for the past couple years  Lately though I just haven t  been able to fake it and my Moms starting to notice    Anyone else ever had a similar experience    Guess it s time to surpass my limits and start pretending to be okay again,1,"Moms are starting to notice that their children live with their parents. It's time to surpass the limits and start pretending to be okay again for the sake of their parents' sake. Anyone else ever had a similar experience? If so, let me know.",mod start notice child live parent time surpass limit start pretend okay sake parent sake similar experience let know
43509,I am tired I ve lived my whole life with a narcissist mom who abused the hell out of me and my family  Whenever I ve confronted her she told me I was too sensitive  She s done and said a lot of horrible things I don t even want to get into   I am angry all the time  I was bullied a lot throughout my school years and I feel so insecure  I take it out on other people sometimes  There was a point where I was being told to kill myself constantly  Maybe I should ve just done it   Many people say that when you deal with tough times it s supposed to make you stronger in the end but I feel like I m becoming weaker  Any little thing seems to set me off  I am tired of living  I feel like I have no future  I can t even enjoy the one thing I used to love doing the most  which is playing guitar  There is nothing left for me,1,"Narcissist mom abused him and his family. She told him to kill himself. He was bullied a lot at school. He feels insecure and angry all the time. He can't enjoy the one thing he used to love the most, playing guitar.",narcissist mon abuse family tell kill bully lot school feel insecure angry time not enjoy thing love playing guitar
