,text,class,summary,cleaned
113283,Tonight s the nightI m a worthless    almost   year old  girl that nobody will ever love or support  I m severely mentally ill and physically ill as well and can t keep down a job  I still live my parents  Supposedly I m cute  but whoever tells you that gets you ahead is a goddamn liar  Looks barely matter   I ve started the process  About   mg of klonopin in so far  along with half a tagamet and   mg of benadryl  Plan to take another   mg of klonopin and   mg of benadryl soon  along with whatever alcohol I can find in the house  Goodnight everyone   Fuck the USA and everything else  Eternal sleep is going to be amazing,1,"Tonight is the night. About mg of klonopin, half a tagamet, mg of benadryl and mg of alcohol have been taken so far. They are going to take more of them soon. ",tonight night klong pin half tag meet benadryl alcohol take far go soon
113284,I m At Breaking Point I m beginning to realise a sad reality  Life s unfair  No matter how much you try to better yourself  no matter how much you think you re doing what s right or what is best you will still most likely come out empty handed  It doesn t help when the people who you thought cared about you aren t there anymore either I ve tried these past few months to ignore these thoughts  I need to vent  I know my feelings are nonsensical but I m at a point where I just don t care  Is that selfish of me,1,"I'm at a point where I just don't care. Life is unfair. The people who used to care about you no longer do, so it doesn't help when the people who cared about you aren't there anymore. ",point not care life unfair people care no long not help people care not anymore
113285,Should I be worried about failing my physics quiz  So  I just took a quiz at home for my physics class  I maybe got half of the questions right  Probably less being honest here  I m still technically in eighth grade  so my grades don t go on my transcript  Quizzes are also   of our grade  and this is the first one that I have even felt like I flunked  I m not that worried right now  but I want to know if I should be,0,I took a quiz at home for my physics class. I got half of the questions right. Quizzes are also of the grade. I'm still technically in eighth grade so my grades don't go on my transcript. I don't feel like I've flunked.,take quiz home physics class get half question right quiz grade technically eighth grade grade not transcript not feel like flunk
113286,I just accidentally put my earbuds through the washing machine Not only do they somehow still fucking work   they sound better than before what in fucknation,0,I just accidentally put my earbuds through the washing machine Not only do they somehow still fucking work   they sound better than before what in fucknation,accidentally earbud washing machine not fucking work sound well fuck nation
113287,Posting my age in days  day,0,Posting my age in days  day,post age day day
113288,My brothers a piece of hot garbage For context    weeks ago  my closest friend and i decided to take a break  I havent been taking it well since i have abandonment issues I was venting to him  hes also   and he said  wow  At least i have people who would miss me if i died or was gone And i started bawling  My biggest fear is to die alone  It hurt so damn bad to hear that after i said i couldnt even go to my friend if i was scared,0,"A few weeks ago, my closest friend and I decided to take a break. I have abandonment issues. He said to me that at least I have people who would miss me if I died or was gone. I started bawling. ",week ago close friend decide break abandonment issue say people miss die go start bawl
113289,heyi reallt want to die  i m such a burden to my parents  didnt pass my exams  wasted a whole year of my life along with over  k  my parents keep saying that its okay that im still young and thst everything will work out soonn but i know that theyre stressed out because i don t know what i wanna do in life  i am so lucky to have such amazing people in my life  theu always support me and aree always there for me and tbh that makes me feel even worse for a while i thought that im ok that im not sick anymore but literally the tiniest thing ever happened snd im back to being a suicidal piece of trash  and i dont feel like talking to anyone really  i know i keep taking everytjing for granted but igs just so hard for me  i dont undersyand why  i just wish i could be gone or switch lives with someone who deserves this good life that i sm living  yet can t seem to appreciate at all  idk where i was going with this  just felt like venting a little  sorry for all the typos im shaking so hard,1,"My parents are stressed out because I didn't pass my exams and I wasted a whole year of my life studying. My parents keep saying that it's okay that I'm still young and everything will work out soon, but I don't know what I want to do in life. ",parent stress not pass exam waste year life study parent say okay young work soon not know want life
113290,nooo third time actually feeling hi and i am again on level level like   high and it feels a little scary again becasue i can only express miself WHEN I AM FOCUSING ON WHAT MY FINGERS ARE DOING LIKE NOW am now when im not focusing again i am stupid mode and cant do it good why CAN I BE CANT BE ON REGULAR FUNNY HIGH IM JUST BAD  KIND,0,It's the third time in a row that she's feeling high and it's scary because she can only express herself when she's not focusing on what her fingers are doing and when she is not focusing again she's stupid mode and can't do it good.,time row feel high scary express not focus finger not focus stupid mode not good
113291,For the last five years  I ve stayed alive only for my younger brotherI have a lot of problems  that started in high school with a sports injury that is very painful every day  I m already at my max dosage for pain meds  No treatment plan that hasn t yet been done   except surgery  but they wouldn t know what to operate on plus the risk of it becoming worse Anyways  after the first attempt I realized that my death might affect my brother more than I thought  We aren t  too  close despite living together since birth  our family is more like having roommates   we don t share our problems with each other or do normal family stuff But now  he is doing well in life  Girlfriend  back in college  working out  I think he could handle my absence   Is this still selfish  Besides to my parents  who I fucking hate and think is okay to manipulate us,1,For the last five years I've lived only for my younger brother. Now he's doing well in life with his girlfriend back in college working out. He's not too close with his family. He doesn't share his problems with each other or do family stuff.,year live young brother life girlfriend college work not close family not share problem family stuff
113292,MedicationsWhat medications is anyone else taking  Just curious  Also side effects and what you re taking them for,1,MedicationsWhat medications is anyone else taking  Just curious  Also side effects and what you re taking them for,medication medication take curious effect take
