,text,class,summary,cleaned
171984,i just got a pm request asking if i needed friends LIKE WOW OK  i have a few comrades,0,i just got a pm request asking if i needed friends LIKE WOW OK  i have a few comrades,get pm request ask need friend like wow comrade
171985,I wanna dieThe usual for a teenager  bullying  the feeling of being trapped  loneliness and wanting it to be all over I want to kill myself right now,1,I wanna dieThe usual for a teenager  bullying  the feeling of being trapped  loneliness and wanting it to be all over I want to kill myself right now,want die usual teenager bully feeling trap loneliness want want kill right
171986,I ve been self harm free for around a year now  but it doesnt fucking matter because I m gonna relapse real soon life is so great isnt it,0,I ve been self harm free for around a year now  but it doesnt fucking matter because I m gonna relapse real soon life is so great isnt it,self harm free year not fucking matter go relapse real soon life great not
171987,bitches who listen to music    bitches who listen to the bible audiobook   if u a felllow bible audiobook enjoyer  hmu bae,0,bitches who listen to music    bitches who listen to the bible audiobook   if u a felllow bible audiobook enjoyer  hmu bae,bitch listen music bitch listen bible audio book fellow bible audio book enjoy hmm
171988,Frick  today I hugged my crush for like   seconds What the heck  why did i hug him so long  it felt like it was   second  Felt so safe and comfy in his arms  What is this sorcery  also do u guys think he noticed  I read somewhere   seconds is normal hug and now im freaking out that i made it obvious I like himm xD,0,"Today I hugged my crush for a second. Now I'm wondering if he noticed that I like him, because I read that seconds is a normal hug and now I'm worried that I've made it obvious that I do. ",today hug crush second wonder notice like read second normal hug worried obvious
171989,I just can t do this anymoreThe person I am in love with swears that he loves me and he wants to marry me   But he is so fucking mean to me  And accuses me of lying and cheating every day   I feel worthless and I want to die,1,I just can t do this anymoreThe person I am in love with swears that he loves me and he wants to marry me   But he is so fucking mean to me  And accuses me of lying and cheating every day   I feel worthless and I want to die,anymore person love swear love want marry fucking mean accuse lie cheat day feel worthless want die
171990,I m kind of slow but I seriously thought it was like February   or   How the fuck are we almost half way past the month  I m losing track of time,0,I m kind of slow but I seriously thought it was like February   or   How the fuck are we almost half way past the month  I m losing track of time,kind slow seriously think like february fuck half way past month lose track time
171991,Now that the new update shows our avatars in the comments  you guys wont stalk my account for any reason          Right         Sweats profusely   Well  If u do  I ll be prepared,0,Now that the new update shows our avatars in the comments  you guys wont stalk my account for any reason          Right         Sweats profusely   Well  If u do  I ll be prepared,new update show avatar comment guy not stalk account reason right sweat profusely ill prepare
171992,how to diei think i narrowed it down  i would starve myself because if i change my mind there s an option to stop it and since it takes so long maybe someone would notice  i know it s bad but i want to die but sometimes i think i want someone to care about me dying more than i actually want to die  i just want attention i don t necessarily want to die i just want someone to love me enough to notice and stop me  i could die right now and no one would find my body for days  then again i feel like there s only really one person i want to care  he doesn t want to talk to me and i m scared without him he was the only thing keeping me from doing it now he s gone i don t know how to stop myself and yes i know it s pathetic to be so dependant it s just how i am,1,How to die? I would starve myself. I want someone to care about me dying more than I want to die. I could die right now and no one would find my body for days. I don't know how to stop myself. ,die starve want care die want die die right no find body day not know stop
171993,do yall like to ft or no yes and no for me depends on the person im fting but generally yup,0,do yall like to ft or no yes and no for me depends on the person im fting but generally yup,like no yes no depend person sting generally yup
171994,I often mix up ddlc and ddlg Two equally terrible things tho Like bruh I was trying to find the scary parts of ddlc and typed ddlg into YouTube  bruh,0,I often mix up ddlc and ddlg Two equally terrible things tho Like bruh I was trying to find the scary parts of ddlc and typed ddlg into YouTube  bruh,mix dec drug equally terrible thing like brush try find scary part dec type drug youtube brush
171995,i haven t went to school at all this week because of the  cold  be easy out there guys lol,0,i haven t went to school at all this week because of the  cold  be easy out there guys lol,haven go school week cold easy guy low
171996,I only get good grades to look good in front of others  I was at the top of my class  I didn t have to be but I made the effort because I wanted to look good in front of my peers  Learning does come easily to me  but I hate all forms of work  especially homework  The only reason I did it diligently was so I could seem like a reliable friend  I could help them if they don t understand  I could exchange answers with other lazy smart people  I wouldn t have to suffer the embarrassment of being the last to finish assignments and not be able to spend more free time with my friends who finished early  If I finished late I would be out of the loop of what they were talking about Virtual learning destroyed all of that  All my friends aren t in my classes and making new friends is hard  The only person who sees me failing is the teacher  and any confrontation they make is nullified by the screen  There is no one the acknowledge the work I do  I lose all motivation to do any work My grades are dropping and I know that  But I feel no consequence of that  nor any urgency  This isn t good though and I know it  But getting good grades don t make me happy like it used to  not without someone to share it to  I don t see any point in learning these subjects,0,Virtual learning destroyed the fun of learning for him. Now he only gets good grades to look good in front of others. He doesn't have any friends in his classes and he doesn't see any point in learning. He's not happy with his grades and doesn't want to learn anymore. ,virtual learning destroy fun learn get good grade look good not friend class not point learn not happy grade not want learn anymore
171997,Where s that person who kept posting some really horny shit about   weeks back  I think their name started with an S and it was a girl In other news  I think my chicken s burning  Shit,0,Where s that person who kept posting some really horny shit about   weeks back  I think their name started with an S and it was a girl In other news  I think my chicken s burning  Shit,person keep post horny shit week think start girl news think chicken burn shit
171998,How to cope with this feeling I m   weeks pregnant  Have   beautiful kids  a home and a loving husband  A good job  although can be stressful but I don t mind too much   For years I ve struggled with depression and anxiety and panic attacks  It s been good last few years thanks to the medication I ve been taking  Until today   We had a small argument with my husband  this is very rare we hardly argue  And he raised his voice at me saying something like  this is why nobody likes you  And I just broke  Haven t been able to stop crying  I ve been cutting myself  It s very obvious and it s summer here so that means I ll have to wear jacket everywhere now  I haven t done this for awhile and now I m scarred my doctor will put me into mental facility if they see it   My husband is not talking to me  I m just here crying and my arm hurts from the cuts  I don t want to die but I feel like from years of my past it s now coming back  That feeling  The need to hurt myself to cope with the pain  Is there any other way to cope  How do you guys deal with it,1,"Pregnant and depressed, she had an argument with her husband. She has been cutting herself to cope with the pain. She doesn't want to die, but she feels the need to hurt herself. She is afraid she will be put into a mental facility if her doctor sees it.",pregnant depressed argument husband cut cope pain not want die feel need hurt afraid mental facility doctor see
171999,Trying to find pastthirdbase Hey its is silas i saw your account was deleted  trying to  find you,0,Trying to find pastthirdbase Hey its is silas i saw your account was deleted  trying to  find you,try find patti base hey silas see account delete try find
172000,How much do I have to tolerate I just recently turned  f  People told me it s still pretty young for me to have problems Ever since I was young  I ve never experienced love from family peers  I ve been bullied endlessly and had no proper friends on my school days  Constant abuse from my family  my grandma  the only person I m close with  passed away  I don t have a mom and my dad mentally and at some bad days  physically abuse me  The people I considered as friends left me for other friends  I ve been raped as a child and I ve been sexually active  giving my body to guys who want it because that s what I deserve  I ve stabbed myself one time but it didnt kill me  I jumped out of the roof one time  nothing   I ve only been to one good relationship and I got pregnant  The country I live in is pretty strict about pregnancy before marriage and I ll be behind bars and deported once anyone finds out  I didn t eat  sleep  and overdosed multiple times on panadol adol in hopes of not spending on expensive and illegal abortion pills  I miscarried   I feel empty and lost  I wanted to keep the child because I needed a constant kind of love for myself  even if my future is in the line  The only person that loved me left because of the pregnancy   I have no one  I felt love for a moment and for once  I truly felt happy  I lost it  I was attached to him and I love him until now  I can t bring myself to hate anyone  despite what they ve done   Why can t I hate everyone instead  Why is it that all that hate I have is just directed at myself  I know I didnt do anything wrong but  I would rather hate myself than everyone I m losing a part of myself day by day and I m scared that one time  I ll hate myself so much that I ll just get it over with and rid myself of this world What do I do  I want to kill myself  Nobody loves me cuz I m not worth anything  I want to kill myself  What should I do,1,"As a young girl, she was bullied, sexually active and abused. She was raped as a child and she was sexually active giving her body to guys who want it. She stabbed herself once but it didn't kill her. She jumped out of the roof one time. She got pregnant before marriage. She wanted to keep the child. She overdosed on panadol and she miscarried. The only person who loved her left her because of the pregnancy. ",young girl bully sexually active abuse rape child sexually active give body guy want stab not kill jump roof time get pregnant marriage want child overdose pan dol miscarry person love leave pregnancy
172001,I analyzed it logically  my family and the people I know would be better off if I wasn t here  It s not wallowing it s just a fact I looked at it unbiasedly and it s true What do you do when living is selfish and dying is the considerate option I guess I know the answer to that,1,I analyzed it logically  my family and the people I know would be better off if I wasn t here  It s not wallowing it s just a fact I looked at it unbiasedly and it s true What do you do when living is selfish and dying is the considerate option I guess I know the answer to that,analyse logically family people know well want not wallow fact look unbiased true live selfish die considerate option guess know answer
172002,A song I wrote for my band  Indie but kinda prog https youtu be B Or s zg spotify also https open spotify com track nlO Nol ZFASrg NX t N si kPiKv SOQsum Kle uFvA  listening to feedback,0,A song I wrote for my band  Indie but kinda prog https youtu be B Or s zg spotify also https open spotify com track nlO Nol ZFASrg NX t N si kPiKv SOQsum Kle uFvA  listening to feedback,song write band indie kind prog youtube sig notify open notify com track no not fast not pike sum kyle ufa listen feedback
172003,I m nervous about the  th of March   I ve been in home education for the past year or so  I m going to a new school on the  th  I m so anxious and scared cuz of my previous experience with schools,0,I m nervous about the  th of March   I ve been in home education for the past year or so  I m going to a new school on the  th  I m so anxious and scared cuz of my previous experience with schools,nervous march home education past year go new school anxious scared cut previous experience school
172004,My experienceI wish I d read a few things about the suicide hotline before calling  but I was hysterical and frightened by the thoughts running through my head  and it was all I could think to do  The man on the other end sounded bored  but demanded I give him the name and number of a family member or he would call   I pleaded with him not to do either that I just needed to talk things through with someone  but he basically sounded pissed and impatient  and told me it wasn t his job to just chat  and then he called the police   I ve never felt so ashamed and embarrassed  and the panic I felt was overwhelming  I kept thinking  and saying  I shouldn t have called  and it was just a horrible experience all around The police were actually very kind and helped to calm me down  so I guess I should have just called them in the first place,1,Suicide hotline was a horrible experience for the woman who called it. The man on the other end demanded she give him the name and number of a family member or he would call her. He called the police instead. The police helped calm her down.,suicide hotline horrible experience woman call man end demand number family member call police instead police help calm
172005,Im bored tell me joke That isn t me,0,Im bored tell me joke That isn t me,bore tell joke
172006,I just don t know what to do about this anxiety dizziness  it makes me wanna give up all together I quit weed about   months ago   and I thought all this anxiety panic attacks would go away but it hasn t  I heavy smoked for almost   years  My dog passed away on thanksgiving and it s seem since then I just can t get better  I worry about everything I get dizzy least once a day and I don t know what to do  I don t make much money at my job to try seeing a doctor or therapy  don t have a girlfriend  all I have is my parents and I don t know what I would do without them  I just don t know what to do to get better  some nights I just wanna give up on life  this anxiety  stress  dizziness  and worrying about everything is really getting to me  I don t know if my brain is still recovering from weed or what but I just can t get my head right,1,"Anxiety and dizziness are getting worse since I quit smoking weed. My dog died on Thanksgiving and I worry a lot. I don't have a girlfriend or a girlfriend, so he doesn't have any money to see a doctor or therapy.",anxiety dizziness get bad quit smoking weed dog die thanksgiving worry lot not girlfriend girlfriend not money doctor therapy
172007,HELP  possible self harm trigger warning  girlfriend manic period and major self harm Help me  My girlfriend goes through very aggressive anger moods whenever either one of us is upset  she literally hits her self and her head off things  most recently was as of me writing this  the issue is because of my depression stunted my sex drive  i m convinced she needs help but she refuses it  i don t know what to do i m scared  please help,1,Girlfriend goes through manic period and major self harm. Her depression has stunted her sex drive. She refuses help. She hits herself and her head off when angry. She doesn't want to be helped. She is depressed.,girlfriend go manic period major self harm depression stunt sex drive refuse help hit head angry not want help depressed
172008,Is anyone else really tired of the among us spam  Like look  I don t give a shit what games people like but I m getting real tired of going on like  anywhere online and seeing  rEd SuS   eMeRgEnCy MeEtInG,0,Is anyone else really tired of the among us spam  Like look  I don t give a shit what games people like but I m getting real tired of going on like  anywhere online and seeing  rEd SuS   eMeRgEnCy MeEtInG,tired spam like look don shit game people like get real tired go like online see red emergency meeting
172009,Just rejected a girl Idk why but I feel like this is a big milestone  you know It s like I m finally not the the one who is begging,0,Just rejected a girl Idk why but I feel like this is a big milestone  you know It s like I m finally not the the one who is begging,reject girl not know feel like big milestone know like finally not beg
172010,no more no more no more no more please no more please no moreplease please please please please please please please i cant do this anymore please please please no more,1,no more no more no more no more please no more please no moreplease please please please please please please please i cant do this anymore please please please no more,no no no no no no not anymore no
172011,can people stop ghosting me it makes me sad lol like I wanna talk to u can u not   its annnoyyinngggg ughhh,0,can people stop ghosting me it makes me sad lol like I wanna talk to u can u not   its annnoyyinngggg ughhh,people stop ghost make sad low like want talk not annoy ugh
172012,Unconditional love is unrealistic The reason for this is that there are at least   conditions that are required for a healthy relationship    They should love you back  If your partner doesn t love you back  then the relationship s already failed   and   They shouldn t treat you like shit  Now  let me clarify  There are masochists and sadists in the world  and for them  being treated like shit and treating others like shit is their kink  but there s a difference between being treated like shit as a kink and being treated like shit because your partner is just a garbage human being  It may not always be easy to tell when your partner is a garbage human being  especially if you really feel like you love them  but if you ever feel like you re not in a good relationship  then it s a good idea to leave  If that person really loves you  then they ll try to fix their behavior for you  Now  that may not always be the easiest thing to do if it s become a habit  but if they re trying to change  then it s a good idea to stick it out for until you feel like they maybe have stopped trying  at which point you should leave  and remember that second chances are good  but too many second chances can be very bad  If they don t try to be better  then leave them immediately  They don t love you and maybe never truly did   TL DR  Make sure your partner loves you back and doesn t treat you like shit  unless you re a masochist  in which case  know the difference between being treated like shit as a kink and just plain being treated like shit,0,"There are some conditions for a healthy relationship: They should love you back, they shouldn't treat you like shit and they should try to fix their behavior for you. If they don't try to be better, you should leave them immediately.",condition healthy relationship love not treat like shit try fix behavior not try well leave immediately
172013,Things I hate   You,0,Things I hate   You,thing hate
172014,I just wanna stop everything Have you ever felt like you don t know what s going on anymore   Like you don t care about anything anymore You ve lost your motivations to do anything You are confused about your feelings  and you can t explain how you feel You have that feeling of emptiness  and the feeling that no one is there for you  That feeling that no one understands you anymore And seems like there is nothing nothing to look forward to anymore,1,"I just want to stop everything, because I don't know what's going on anymore. I have that feeling of emptiness and the feeling that no one is there for you anymore and there is nothing to look forward to anymore. ",want stop not know go anymore feeling emptiness feeling no anymore look forward anymore
172015,I want to let go I feel so alone  I know people love me and I have friends  I just can t feel loved anymore  I guess you could say I hate myself so much it doesn t let me be lovable  It s like therea a hole in the middle ofy chest and its killing me  It hurts so goddamn much just to get up and know I ve got another day of hell ahead of me  It cold  and its hard  and its every single day and Im so tired  I just want to lie down and let myself slip away  Nothing violent or painful  Just drifting away,1,"I hate myself. I know people love me and I have friends, but I can't feel loved anymore. It hurts to get up and know I have another day of hell ahead of me. I just want to lie down and let myself slip away.",hate know people love friend not feel love anymore hurt know day hell ahead want lie let slip away
172016,i need help i m going through a break up  of five years  it happened over financial disagreements  but i think it s gonna be permanent  it hurts to see her happy without me  i hate my job  i hate myself  i m so disappointed in myself  i m losing control  i m hurting myself  i m smoking  amp  drinking every single day  i m high pretty much every second of the day  i m falling apart  i don t know what to do  i m sitting in the parking lot on my lunch break just beat down  destroyed  i feel like my hearts ripping in half  this was the person i thought i d marry  this is the person i still want to marry  i ve done everything for her  amp  still would  i m so fucking dependent on this person  amp  i wish i wasn t  but i don t think i m ever gonna move past it  because i think i m gonna give up,1,A five-year-old boy is going through a break-up with his girlfriend of five years. They broke up over financial disagreements. He's smoking amp and drinking every day and he's high most of the time. He doesn't know what to do.,year old boy go break girlfriend year break financial disagreement smoke amp drink day high time not know
