,text,class,summary,cleaned
229701,Whenever I feel my energy shift I DROWN myself in my comfort shows. Safe to say I’m back on my One Tree Hill kick🥲,0,Whenever I feel my energy shift I DROWN myself in my comfort shows. Safe to say I’m back on my One Tree Hill kick🥲,feel energy shift drown comfort show safe tree hill kick
229702,ALAN JACKSON - Pop A Top https://t.co/5TJlTrKSZ6,0,ALAN JACKSON - Pop A Top https://t.co/5TJlTrKSZ6,alan jackson pop
229703,Put Benoit Blanc in the next Chucky movie trust me,0,Put Benoit Blanc in the next Chucky movie trust me,ben blanc chuck movie trust
229704,So tired of feeling this way.  Sometimes I wish I could just disappear and give the ones around me a break from me.  😢💔,1,So tired of feeling this way.  Sometimes I wish I could just disappear and give the ones around me a break from me.  😢💔,tired feel way wish disappear one break
229705,I wish I could just disappear without anyone noticing,1,I wish I could just disappear without anyone noticing,wish disappear notice
229706,Beijing abruptly abandoned its cruel and unpopular “zero Covid” policy in early December after it had wrecked China’s economy and caused the Chinese people countless miseries that eventually led to mass protests. China’s reopening has been a disaster. It does not valida...,0,Beijing abruptly abandoned its cruel and unpopular “zero Covid” policy in early December after it had wrecked China’s economy and caused the Chinese people countless miseries that eventually led to mass protests. China’s reopening has been a disaster. It does not valida...,beijing abruptly abandon cruel unpopular covid policy early december wreck china economy cause chinese people countless misery eventually lead mass protest china reopening disaster not valid
229707,This pain is unreal,0,This pain is unreal,pain unreal
229708,one person followed me // automatically checked by https://t.co/tWj70KWk8p,0,one person followed me // automatically checked by https://t.co/tWj70KWk8p,person follow automatically check
229709,"Got an absolutely awesome addition for the Chiefs collection from @NikcoSports. Had a couple of the kiddos help me take a look at it (with Kiko in the background chewing her squeaky toy lol).

Only a few left, check it out at this link:

https://t.co/rEA6H4QuPA https://t.co/waLmh9wIOj",0,"Got an absolutely awesome addition for the Chiefs collection from @NikcoSports. Had a couple of the kiddos help me take a look at it (with Kiko in the background chewing her squeaky toy lol).

Only a few left, check it out at this link:

https://t.co/rEA6H4QuPA https://t.co/waLmh9wIOj",get absolutely awesome addition chief collection nick sport couple kiddo help look kilo background chew squeaky toy low left check link
229710,"TIME: Prosecute Trump, Jan. 6 Committee Says in Criminal Referral.
https://t.co/XvVDPpIOhc

via @GoogleNews",0,"TIME: Prosecute Trump, Jan. 6 Committee Says in Criminal Referral.
https://t.co/XvVDPpIOhc

via @GoogleNews",time prosecute trump january committee say criminal referral google news
229711,Top War: Battle Game https://t.co/iGYZ2iXWPE,0,Top War: Battle Game https://t.co/iGYZ2iXWPE,war battle game
229712,Fucking Beamer ball baby,0,Fucking Beamer ball baby,fucking beaver ball baby
229713,"Never expected to see 😥💔🐐
It's really END
@Cristiano joins al-nasar https://t.co/rylhCGO3k3",0,"Never expected to see 😥💔🐐
It's really END
@Cristiano joins al-nasar https://t.co/rylhCGO3k3",expect end christian join al nasal
229714,"Wish to meet people from a distant location? Visit https://t.co/DLptTOes6e register, login and create your avatar! Alife Virtual is a 3D full interactive world! https://t.co/mjVjgEMneY",0,"Wish to meet people from a distant location? Visit https://t.co/DLptTOes6e register, login and create your avatar! Alife Virtual is a 3D full interactive world! https://t.co/mjVjgEMneY",wish meet people distant location visit register login create avatar life virtual interactive world
229715,twilight merch: acquired,0,twilight merch: acquired,twilight march acquire
229716,need nba picks lmk plz,0,need nba picks lmk plz,need aba pick lek ply
229717,havent played in like a year. sup https://t.co/YuPyxavmUK,0,havent played in like a year. sup https://t.co/YuPyxavmUK,not play like year sup
229718,me too https://t.co/EwVRqbwBRF,0,me too https://t.co/EwVRqbwBRF,
229719,seeing sylvie tomorrow so true another reason to postpone sewerslide 🤩,0,seeing sylvie tomorrow so true another reason to postpone sewerslide 🤩,see sylvie tomorrow true reason postpone sewer slide
229720,one person unfollowed me // automatically checked by https://t.co/AXLYa8CPQR,0,one person unfollowed me // automatically checked by https://t.co/AXLYa8CPQR,person follow automatically check
229721,"sometimes I'm so tired of existing, it's not even a sad thought, it's just a deep sigh. nothing is worth it. maybe the small moments of pleasure, the things and people you get to know, but it requires so much energy. I wish I could just float in the air, not be human.",1,"sometimes I'm so tired of existing, it's not even a sad thought, it's just a deep sigh. nothing is worth it. maybe the small moments of pleasure, the things and people you get to know, but it requires so much energy. I wish I could just float in the air, not be human.",tired exist not sad thought deep sigh worth maybe small moment pleasure thing people know require energy wish float air not human
