,text,class,summary,cleaned
230801,wanting to sewerslide rn 😦😕 https://t.co/OzOjC1dEgb,1,wanting to sewerslide rn 😦😕 https://t.co/OzOjC1dEgb,want sewer slide right
230802,"splatband fans hear me out on this one. I am 90% certain the voice of tangle feeder is just ryo nagamatsu (the composer)!! he records his own vocals for tons of stuff, splatoon and otherwise 
tell me the vocal phrasing here doesnt remind you of tangle
https://t.co/HIjIxrO9On https://t.co/jW1y0ZcBH8",0,"splatband fans hear me out on this one. I am 90% certain the voice of tangle feeder is just ryo nagamatsu (the composer)!! he records his own vocals for tons of stuff, splatoon and otherwise 
tell me the vocal phrasing here doesnt remind you of tangle
https://t.co/HIjIxrO9On https://t.co/jW1y0ZcBH8",splat fan hear certain voice tangle feeder rio nag matsu composer record vocal ton stuff platoon tell vocal phrasing not remind tangle
230803,i dont like feeling like this but i just feel so much &amp;’ i can’t help it I try talking about it but I hate talking about it because then I cry &amp;’ I don’t mean to cry I’m not emotional just upset I’m aggravated . idk idk idk  . I wish I didn’t exist .,1,i dont like feeling like this but i just feel so much &amp;’ i can’t help it I try talking about it but I hate talking about it because then I cry &amp;’ I don’t mean to cry I’m not emotional just upset I’m aggravated . idk idk idk  . I wish I didn’t exist .,not like feel like feel amp not help try talk hate talk cry amp not mean cry not emotional upset aggravate not know not know not know wish not exist
230804,The first Sonic movie was actually hard as fuck. Will need to see the second soon.,0,The first Sonic movie was actually hard as fuck. Will need to see the second soon.,sonic movie actually hard fuck need second soon
230805,Another paid holiday off 😌❤️ loving these 3 day weekends,0,Another paid holiday off 😌❤️ loving these 3 day weekends,pay holiday love day weekend
230806,I’m done watching this game tell me when it’s over 😩😩,0,I’m done watching this game tell me when it’s over 😩😩,watch game tell
230807,"OToole and Trudeau are in a communal shower together. Which one drops the bar of soap, and bends down to pick it up? 🤔",0,"OToole and Trudeau are in a communal shower together. Which one drops the bar of soap, and bends down to pick it up? 🤔",tool trudeau communal shower drop bar soap bend pick
230808,this is your next tweet,0,this is your next tweet,tweet
230809,"Infants &amp; Kids Crazy Mismatched Socks by Pals | for Boys or Girls 3-Pack PKLACNP

https://t.co/uYnMDAkDdE https://t.co/4D13OIvJpf",0,"Infants &amp; Kids Crazy Mismatched Socks by Pals | for Boys or Girls 3-Pack PKLACNP

https://t.co/uYnMDAkDdE https://t.co/4D13OIvJpf",infant amp kid crazy mismatch sock pal boy girl pack place
230810,".@BCgirlsBKB starting five:

@emily_bratton_ 
Tessa Brooks
Natalie Lang
Marissa Wilkinson
Alyssa Brown 

#SOSA",0,".@BCgirlsBKB starting five:

@emily_bratton_ 
Tessa Brooks
Natalie Lang
Marissa Wilkinson
Alyssa Brown 

#SOSA",girl bob start emily bra ton tessa brooks natalie lang marissa wilkinson alyssa brown sosa
