,text,class,summary,cleaned
201001,I m a cowardSat in the bathroom for an hour at  am crying with two bottles of pills in my hands before eventually chickening out and putting them away I hurt so much all the time and all I want is for it to be over  but I cant even do that right,1,I m a cowardSat in the bathroom for an hour at  am crying with two bottles of pills in my hands before eventually chickening out and putting them away I hurt so much all the time and all I want is for it to be over  but I cant even do that right,coward bathroom hour cry bottle pill hand eventually thicken put away hurt time want not right
201002,I have no idea how I m still alive I ve been depressed for years but these past couple of weeks have been complete hell for me  I ve cut my arms to help distract me from the pain  but it just comes back in a couple hours  I m so tired all the tine and I just feel like such a failure  I keep feeling myself getting closer to the edge and I honestly believe I won t make it to see Christmas  Maybe even sooner  I m tired of being a failure and I just want it to end  I don t know how I ve got this far but I feel like I m just about to end it all any day now,1,"The past couple of weeks have been hell for me. I have been depressed for years. I cut my arms to distract me from the pain, but it comes back in a couple of hours. I'm tired all the time and I feel like a failure. I believe I won't make it to see Christmas. ",past couple week hell depress year cut arm distract pain come couple hour tired time feel like failure believe not christmas
201003,How much longer I just had a mental breakdown and I feel sick  It s just a burden to be here  My friends circle doesn t exist and I don t find interest in anything and it s all just coming downhill  It s been like this for a solid   years and I just hate everything rn   Any person you meet they all tell the same clich  thing that it gets better and it s just total bs at this point  I don t like it here anymore,1,"""I don't like it here anymore. I just had a mental breakdown and I feel sick. My friends circle doesn't exist and I don't find interest in anything. It's been like this for a solid years and I just hate everything.""",not like anymore mental breakdown feel sick friend circle not exist not find interest like solid year hate
201004,I m   today And idk how to process that,0,I m   today And idk how to process that,today not know process
201005,So I hit   today Wtf do I do now,0,So I hit   today Wtf do I do now,hit today whf
201006,i don t want thisI m a pianist  I ve learned to play piano for   years now  when i was   my parents forced me to play piano whether if i like it or not  my parents always mad at me if i don t play the piano perfectly  they even slap me  Now everytime i play the piano  those memories keep coming back at me  making me feel sick and angry but also hopeless  I stopped playing for over a year  And when i started playing again  my parents called a new piano teacher  I want this to stop  I told my parents that i don t want to play anymore  And they said  the piano is all you have  you don t have anything else  you re not smart  bad at sports  and a crybaby  from that moment  i started feeling i don t want to live  I don t want to suffer anymore  I want to kill myself,1,"When I was a child, my parents forced me to play the piano. I stopped playing for over a year, but when I started playing again, they called a new piano teacher. I want to kill myself because I don't want to play anymore. ",child parent force play piano stop play year start play call new piano teacher want kill not want play anymore
201007,I m not sure how to startI had somewhat of a trouble childhood  body issues  self worth issues  I m sure like most people experience  I ve thought about suicide on n off thru out my life  I m been in bad relationships n had bad moments  difficult moments thru out my life  so I don t want to share too much this time but I fell in love with a guy I went to school with  when I moved back to my hometown a few years ago  he s great n I fell hard   Unfortunately  my past relationship had been haunting me for years  ruining my future relationships  His name is Justin n I knew going in that it was going to be complicated  We reconnected in September   Snapchat  Facebook  texting  February  th I got pregnant n without giving too many details  we had to end what we had n the safest option we had was an abortion  I literally feel like I m dying  I ve never been in love before n with my past   mental health suicide cutting  I m having a difficult time  I m in so much pain  and I know this will pass  more fish in the sea  all the positive move on with your life type stuff  but they aren t him  And after this  unwanted  abortion  my world is crashing down around me   Justin is still messaging n I love him so much n it hurts knowing this has ended  he has been supportive but I m still completely devastated,1,"Justin, who I went to school with, is no longer in touch with me after I got pregnant. She had an abortion. She is devastated. She has never been in love before. Justin has been supportive but she is still devastated. ",justin go school no long touch get pregnant abortion devastate love justin supportive devastate
201008,Anyone want to start a group chat  Filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler filler,0,"Anyone wants to start a group chat? Let us know in the comments below.    - Filler filler filler filler, filler filler and filler filler are good topics for a chat.  - filler filler is good for filler.",want start group chat let know comment filler filler filler filler filler filler filler filler good topic chat filler filler good filler
201009,Thanks  me I was selfish and crossed a line Everything was looking okay until  now  if things look better or the pain goes away then I ll be fine I m sorry I wasn t good enough or able to make something for myself or us I wasn t destined for great things and I guess this is just how it s supposed to be I love life  but I can t get it to love me back like you could and I m sorry,1,I was selfish and crossed a line. I love life but I can't get it to love me back like you could. I'm sorry. If things look better or the pain goes away then I'll be fine. I wasn't destined for great things. ,selfish cross line love life not love like sorry thing look well pain go away fine not destine great thing
201010,Will getting a girlfriend help with depression Look I got no friends and I m at the edge  Will a gf help,1,Will getting a girlfriend help with depression Look I got no friends and I m at the edge  Will a gf help,get girlfriend help depression look get no friend edge help
201011,Are there any theatre kids on this sub  It can t be just me  If so  what s some of your favorite musical songs,0,Are there any theatre kids on this sub  It can t be just me  If so  what s some of your favorite musical songs,theatre kid sub favourite musical song
201012,I think homophobia is a stage of puberty for teenage boys That one point when they re trying desperately to be funny and their masculinity isn t strong yet,0,I think homophobia is a stage of puberty for teenage boys That one point when they re trying desperately to be funny and their masculinity isn t strong yet,think homophobia stage puberty teenage boy point try desperately funny masculinity strong
201013,No propose in lifeI m just done I really cant really live anymore what s the point  We all die anyway I m not gonna marry or date or have kids I m gonna live in a trailer and have a cat no reason to live no propose in life I barely know what i esnt to do with life and I m   I ve attempted a few times and self harmed a bunch I m barely a fucking man what man what s to die  Or crys every night I told my dad about my attempts and they dont care it doesnt bother me,1,I'm done with life. I'm not going to marry or date or have kids. I'll live in a trailer and have a cat. I've self harmed a few times and I've told my dad about it. He doesn't care.,life not go marry date kid live trailer cat self harm time tell dad not care
201014,Any Conservative or Libertarians on the sub  As a right wing individual myself  I was wondering about how common right wing views are among the teenage populace Thanks in advance,0,Any Conservative or Libertarians on the sub  As a right wing individual myself  I was wondering about how common right wing views are among the teenage populace Thanks in advance,conservative libertarian sub right wing individual wonder common right wing view teenage populace thank advance
201015,one more stop til school yay,0,one more stop til school yay,stop til school
201016,I cant take this anymore the girl I love is tearing me apartWe haven t talked in two years and I fucked up our friendship by telling her I love her but now she hates me and I miss her more than anything  I haven t been happy since I was friends with her and I think about her every moment of every day even though I try to distract myself  I hate myself for ruining our friendship and it hurts too much to live without her,1,The girl I love hates me because I ruined their friendship by telling her that I love her. They haven't talked in two years and he misses her. He hasn't been happy since he was friends with her and it hurts too much to live without her.,girl love hate ruin friendship tell love not talk year miss not happy friend hurt live
201017,Me when Stay Home plays  sobs uncontrollably,0,Me when Stay Home plays  sobs uncontrollably,stay home play sob uncontrollably
201018,Guys I need help with my homophobic parents blocking my access to talk with friends So my parents decided to look through my phone without permission Then they decided to go to my discord and backread they found my messages with a non binary person Turns out they don t support that  They try to make sure that I understand that these people have something wrong with them mentally next day I change my passwords so they don t go through my stuff without permission Now they re even more mad and tell me that I m not allowed to do that and that I m not allowed to keep anything from them  absolutely nothing  until I m   years old They also now think that my classmates and gay people are the reason why I m like this Now I m not allowed to talk with them anymore amp x B I don t know what I should do  sorry for bad formatting but I need advice,0,My homophobic parents blocked me from talking to my friends because they found messages with a non-binary person on my discord. Now they think that my classmates and gay people are the reason why I'm like this and I'm not allowed to talk to them anymore.,homophobic parent block talk friend find message non binary person discord think classmate gay people reason like not allow talk anymore
201019,does it ever get better i don t understand where i m going wrong  the simplest things   i can t do  i d rather die  everything circles back to death,1,does it ever get better i don t understand where i m going wrong  the simplest things   i can t do  i d rather die  everything circles back to death,well don understand go wrong simple thing d die circle death
