,text,class,summary,cleaned
211401,Who the fuck looses their damn keys? I hate myself 🤦🏼‍♀️,1,Who the fuck looses their damn keys? I hate myself 🤦🏼‍♀️,fuck loose damn key hate
211402,I thought I’ve hated myself before but now i really truly hate myself so god damn much.,1,I thought I’ve hated myself before but now i really truly hate myself so god damn much.,think hate truly hate god damn
211403,Damn .. I hate when I type so fast and the autocorrect changes go unnoticed ..smh at myself 🤦🏽‍♀️,1,Damn .. I hate when I type so fast and the autocorrect changes go unnoticed ..smh at myself 🤦🏽‍♀️,damn hate type fast auto correct change unnoticed sch
211404,So I blew hella money at Joann’s 😂 damn it. I hate that I do this to myself but I love to make shit,1,So I blew hella money at Joann’s 😂 damn it. I hate that I do this to myself but I love to make shit,blow hello money joann damn hate love shit
211405,"@w_terrence @JenNbrenstore That guy is the total, complete product of PROGRESSIVE RE-EDUCATION. In other words, he'… https://t.co/moXnGTexzJ",1,"@w_terrence @JenNbrenstore That guy is the total, complete product of PROGRESSIVE RE-EDUCATION. In other words, he'… https://t.co/moXnGTexzJ",terrence jennie store guy total complete product progressive education word
211406,Damn I hate myself,1,Damn I hate myself,damn hate
211407,bruh i HATE myself a hot guy that i’ll NEVER SEE AGAIN says ONE THING to me and i’m like damn that would be cute to… https://t.co/GbaysqYRwU,1,bruh i HATE myself a hot guy that i’ll NEVER SEE AGAIN says ONE THING to me and i’m like damn that would be cute to… https://t.co/GbaysqYRwU,brush hate hot guy say thing like damn cute
211408,I hate when I’m talking to myself and someone’s like “huh?”. Can’t a girl have a conversation with herself in peace around here? god damn,1,I hate when I’m talking to myself and someone’s like “huh?”. Can’t a girl have a conversation with herself in peace around here? god damn,hate talk like huh not girl conversation peace god damn
211409,RT @TheOceaneOpz: I deadass hate my damn PSN name. I wish I named myself Powerpuff234 .. There is at least one person in every 2-3 games th…,1,RT @TheOceaneOpz: I deadass hate my damn PSN name. I wish I named myself Powerpuff234 .. There is at least one person in every 2-3 games th…,theorem neon dead ass hate damn pin wish name power puff person game
211410,I deadass hate my damn PSN name. I wish I named myself Powerpuff234 .. There is at least one person in every 2-3 ga… https://t.co/hKPPloS2WZ,1,I deadass hate my damn PSN name. I wish I named myself Powerpuff234 .. There is at least one person in every 2-3 ga… https://t.co/hKPPloS2WZ,dead ass hate damn pin wish name power puff person
211411,Like all I want to do is shove a knife into my fucking stomach I hate myself so god damn much,1,Like all I want to do is shove a knife into my fucking stomach I hate myself so god damn much,like want shove knife fucking stomach hate god damn
211412,RT @TreyDiamonds: Hate the fact that I’m damn near forced to figure everything out by myself but it must be done,1,RT @TreyDiamonds: Hate the fact that I’m damn near forced to figure everything out by myself but it must be done,trey diamond hate fact damn near force figure
211413,RT @NickdMiller: Damn this is hardcore. I hate myself for preheating so many ovens against clear AP style. https://t.co/uWN48qF0nT,1,RT @NickdMiller: Damn this is hardcore. I hate myself for preheating so many ovens against clear AP style. https://t.co/uWN48qF0nT,nick miller damn hardcore hate preheat oven clear style
211414,Damn this is hardcore. I hate myself for preheating so many ovens against clear AP style. https://t.co/uWN48qF0nT,1,Damn this is hardcore. I hate myself for preheating so many ovens against clear AP style. https://t.co/uWN48qF0nT,damn hardcore hate preheat oven clear style
211415,"@wolfiecomedy These boys might find it shocking that some internet stranger like myself would say ""fuck these guys""… https://t.co/VNWeNO1cmv",1,"@wolfiecomedy These boys might find it shocking that some internet stranger like myself would say ""fuck these guys""… https://t.co/VNWeNO1cmv",wolf comedy boy find shocking internet stranger like fuck guy
211416,Hate the fact that I’m damn near forced to figure everything out by myself but it must be done,1,Hate the fact that I’m damn near forced to figure everything out by myself but it must be done,hate fact damn near force figure
211417,I love everyone else while I hate myself,1,I love everyone else while I hate myself,love hate
211418,"I don’t hate the player I hate the game, Jess Glynne is probably an awesome person but I will kill myself or someon… https://t.co/kIkyGgqYus",1,"I don’t hate the player I hate the game, Jess Glynne is probably an awesome person but I will kill myself or someon… https://t.co/kIkyGgqYus",not hate player hate game jess lynne probably awesome person kill
211419,i cant wait to get this damn nose job so i can take new selfies 'cause i hate every single picture of myself includ… https://t.co/86DCY27jXT,1,i cant wait to get this damn nose job so i can take new selfies 'cause i hate every single picture of myself includ… https://t.co/86DCY27jXT,not wait damn nose job new series hate single picture include
211420,Dang man I’m so god damn insecure :// sigh I hate myself,1,Dang man I’m so god damn insecure :// sigh I hate myself,dang man god damn insecure sigh hate
211421,I really hate myself this much to wait in this long ass line damn,1,I really hate myself this much to wait in this long ass line damn,hate wait long ass line damn
211422,"@slydevil damn right!, kinda hate myself for not having the system to lay it on... being poor sucks",1,"@slydevil damn right!, kinda hate myself for not having the system to lay it on... being poor sucks",sly devil damn right kind hate not have system lay poor suck
211423,damn i really only have 4 hours to start and finish this paper for tomorrow i hate myself,1,damn i really only have 4 hours to start and finish this paper for tomorrow i hate myself,damn hour start finish paper tomorrow hate
211424,EVERY DAMN DAY. I HATE MYSELF. https://t.co/efhJYXcdU2,1,EVERY DAMN DAY. I HATE MYSELF. https://t.co/efhJYXcdU2,damn day hate
211425,I stay up all night tryna make myself feel alright I'm too uncomfortable to fall asleep ugh fuck this bitch of a ro… https://t.co/gkzZR3jNfW,1,I stay up all night tryna make myself feel alright I'm too uncomfortable to fall asleep ugh fuck this bitch of a ro… https://t.co/gkzZR3jNfW,stay night try feel alright uncomfortable fall asleep ugh fuck bitch
211426,RT @juliareyes004: @Ryankingry You or the picture?! Cus damn both be looking so good! 😂🤩,1,RT @juliareyes004: @Ryankingry You or the picture?! Cus damn both be looking so good! 😂🤩,julia eye ryan kingly picture damn look good
211427,I hate myself,1,I hate myself,hate
211428,"becaus honestly, you did nothing wrong. i dont know what the fuck is wrong with me sia. i feel worthless. you gave… https://t.co/1RIuadu9mP",1,"becaus honestly, you did nothing wrong. i dont know what the fuck is wrong with me sia. i feel worthless. you gave… https://t.co/1RIuadu9mP",honestly wrong not know fuck wrong feel worthless give
211429,Damn I fucking HATE myself,1,Damn I fucking HATE myself,damn fucking hate
211430,IM REALLY ABOUT TO KMS CAUSE THIS DAMN TEST OMG I HATE MYSELF FOR NOT REMEMBERING ITS TODAY,1,IM REALLY ABOUT TO KMS CAUSE THIS DAMN TEST OMG I HATE MYSELF FOR NOT REMEMBERING ITS TODAY,ems damn test org hate not remember today
211431,Omg the cringe I cant,1,Omg the cringe I cant,org cringe not
211432,It makes me hate myself and i didn't do a damn thing,1,It makes me hate myself and i didn't do a damn thing,make hate not damn thing
211433,I literally hate myself for reading this damn book,1,I literally hate myself for reading this damn book,literally hate read damn book
