,text,class,summary,cleaned
114133,Imma play terraria later like  h  min Or anything tbh i might play rl craft if u wanna join shoot a dm,0,Imma play terraria later like  h  min Or anything tbh i might play rl craft if u wanna join shoot a dm,go play terra ria later like min honest play craft want join shoot
114134,Stuck between throwing myself at girls to feel normal or shutting everyone out and being aloneI would post on r depression but people rarely comment there unless it s click bait,1,Stuck between throwing myself at girls to feel normal or shutting everyone out and being aloneI would post on r depression but people rarely comment there unless it s click bait,stick throw girl feel normal shut post depression people rarely comment click bait
114135,This life is so shitTired of fucking living in this shit everyday nothing ever changes I m on a loop everyday I m so fucking tired I wish I can just kill myself already I can t do anything right,1,This life is so shitTired of fucking living in this shit everyday nothing ever changes I m on a loop everyday I m so fucking tired I wish I can just kill myself already I can t do anything right,life shit tired fucking live shit everyday change mon loop everyday fucking tired wish kill right
114136,My dad is such a fucking simp  My dad is such a fucking simp and I hate it He always rants on about how woman should come first and men second on multiple occasions he Simps for woman  If he sees a woman on the road struggling he jumps to help her  If he sees a man nothing I believe everyone is equal and this is wrong Simps should be no more,0,"My dad always rants about how woman should come first and men second. If he sees a woman on the road struggling, he jumps to help her. If it's a man, he does nothing. I believe everyone is equal and this is wrong.",dad rant woman come man second see woman road struggle jump help man believe equal wrong
114137,Not sure what to do anymoreAll through my life I ve had shit thrown at me and had to take on other people s issues without them taking the time and effort to take on mine  I ve been in abusive friendships  had an abusive parent  had   abusive relationships and am now completely alone  I wake up and go to sleep crying  and have to go through the day having to put full effort into not killing myself  I ve made   past attempts which failed and I managed to keep quiet about  and have had to stop myself countless times If I go to my countries health service  NHS   UK  I will have I m scared it will be on my record for the rest of my life  I already know it may be because anxiety is and I m already treated differently by them during health care  was asked if anxiety was the cause of neck pain when I actually had a slipped disc and mild scoliosis   Every other therapist I see I end up getting discharged   A sane part of my is keeping me alive but I don t know how long I can keep it up anymore I realise now it seems mild compared to everyone else s scenarios but I m not comfortable disclosing much else than I already have,1,Anxiety is keeping her alive but she doesn't know how long she can keep it up. She is afraid she will be treated differently in the UK health care system because of her anxiety. She was asked if anxiety was the cause of neck pain when she actually had a slipped disc and mild scoliosis.,anxiety keep alive not know long afraid treat differently health care system anxiety ask anxiety neck pain actually slip disc mild scoliosis
114138,Number game number game https i redd it u uyrnb ihw jpg  ask literally anything  im bored,0,Number game number game https i redd it u uyrnb ihw jpg  ask literally anything  im bored,number game number game redd urn mpg ask literally bored
114139,Why is it so hardI tried drinking toilet bleach but it didn t do anything  since it was hard to swallow and I don t think I drank enough to be lethal  this was a few years back but rn I m looking for a way to kill myself instantly I rather not end up hanging on a ceiling or road kill since my pride won t allow it so I m going to try find a quick painless death with pills or with cyanide if I can get ahold of it,1,"I tried drinking toilet bleach a few years ago, but it didn't do anything. Now I'm looking for a quick painless death with pills or with cyanide. I don't want to end up hanging on a ceiling or road kill. ",try drink toilet bleach year ago not look quick painless death pill cyanide not want end hang ceiling road kill
114140,I think about suicide every now and then  and even kinda have it worked out For the last few days I ve been thinking about suicide and how i might do it if it comes to that  I would wake up at like  am  write a note for my family  then go to a parking garage nearby  I would go to the top  and just after dawn  I say my prayers  and step off the edge  But i don t think i could actually do it  I m kinda thinking I ve been thinking about liking the idea of it more than anything  but mostly problems with my sexuality has kind of brought me to this point of confusion and anger and sadness  I ve never been diagnosed with depression  bipolar disordor or schizophrenia which i fear i may have or ocd  so i just don t know,1,For the last few days I've been thinking about suicide and how I might do it if it comes to that. My sexuality has brought me to this point of confusion and anger and sadness. I've never been diagnosed with depression bipolar disordor or schizophrenia. ,day think suicide come sexuality bring point confusion anger sadness diagnose depression bipolar disorder schizophrenia
114141,I just don t think I can keep living this miserably I come from a very abusive family  My parents have done a lot that s really fucked up the ways that I think about myself I constantly feel like I have no control over my life  It s like everything I see reminds me of some past trauma  It seems like all the help online is  all situations change  but I don t think my mental state will ever change  It s just becoming too much to cope with  I just feel like I m done living and I don t want to have to deal with all of these bad thoughts inside my head any longer The only reasons I haven t killed myself yet is because I have a boyfriend who is the nicest  sweetest guy on the planet  and I love him so much  and I m worried that if I kill myself he ll kill himself too  My parents  who are manipulative and narcissistic and believe they can do no wrong  will NEVER blame themselves  and they ll probably blame my boyfriends and my friends and make them feel responsible  But another part of me knows that my friends will protect my boyfriend and that all of them will know my parents are responsible I just feel like I never have any freedom or any chance to make choices about my life  and this would finally be my escape from all of this Edit  thank you everyone for your kind words  Honestly posting this and talking about how I was feeling with some people close to me really helped me feel better  I m feeling much better today thanks to all of you wonderful people  I hope you all have a great day  and I hope anyone reading this who felt like I did yesterday feels better too,1,I come from a very abusive family. I constantly feel like I have no control over my life. I don't want to deal with all the bad thoughts inside my head any longer. I have a boyfriend who is the nicest and sweetest guy on the planet. I love him so much. ,come abusive family constantly feel like no control life not want deal bad thought inside head long boyfriend nice sweetest guy planet love
114142,I punctured my hand because I was angry now I might die Yet I don t want to die slow  Tbh I don t want to die anymore  What if I have tetanus or die in my sleep  God I hate myself and god hates me,1,I punctured my hand because I was angry now I might die Yet I don t want to die slow  Tbh I don t want to die anymore  What if I have tetanus or die in my sleep  God I hate myself and god hates me,puncture hand angry die don want die slow honest don want die anymore tetanu die sleep god hate god hate
