,text,class,summary,cleaned
149834,What am I doing I just took a handful of Darvon  I am so scared,1,What am I doing I just took a handful of Darvon  I am so scared,take handful darvon scared
149835,I was taken as a fool So I was in this summer camp last week and one night we got to play songs to the speakers  I being the l  funny guy I asked them to put  Never Gonna Give You Up  for the meme and the lady running the camp asked me  How do you know the song  Have you heard it in Fortnite   I will proceed to not go to that summer camp ever again,0,Summer camp asked him to put Never Gonna Give You Up for the meme. He was taken as a fool. He will never go to that summer camp again. He has heard the song in Fortnite and he doesn't like it.,summer camp ask go meme take fool summer camp hear song footnote not like
149836,Is anyone else excited yet scared of becoming a real adult soon  like i still have some years left  one more year if   counts as an  adult I m excited what the adulting life awaits me yet scared because I don t really know what I want in the future,0,Is anyone else excited yet scared of becoming a real adult soon  like i still have some years left  one more year if   counts as an  adult I m excited what the adulting life awaits me yet scared because I don t really know what I want in the future,excite scared real adult soon like year leave year count adult excited adult life await scared don know want future
149837,I m gonna kill myselfI won t be missed I ll be forgotten easily no one wants me around anymore so fuck it this is the best time to do it goodbye everyone,1,I m gonna kill myselfI won t be missed I ll be forgotten easily no one wants me around anymore so fuck it this is the best time to do it goodbye everyone,go kill will not miss ill forget easily no want anymore fuck good time goodbye
149838,Everytime I remember that FATAL exists a little bit of my soul dies  It s just abysmally terrible and a stain upon tabletop RPG history really,0,Everytime I remember that FATAL exists a little bit of my soul dies  It s just abysmally terrible and a stain upon tabletop RPG history really,time remember fatal exist little bit soul die abysmally terrible stain tabletop reg history
149839,I am weak  I deserve  and want  to die I am   years old  and I have always been weak   Easily manipulated  spineless  pathetic   I feel I was partially molded this way buy my grandmother and father   They both say that they had a rough childhood   What they describe is very similar to what I have experienced with them  a powerful sense of confusion  frustration and hopelessness   I was picked on in elementary school   I didn t understand why they felt the need to treat me the way they did   One of the first times that I remember feeling truly horrified by the cruelty of someone  was in fifth grade   I wasn t beat up or anything  it was emotional abuse   which is precisely what my father and grandmother excel at   A girl was antagonizing me in front of a group of others about people that I was accused of  liking   She wouldn t stop  and I felt completely defeated I realize now why people treat me this way  for the same reason that a pack of wolves would attack a sick member of their pack   They sense that I fear them  so they fear me There is no place for me in this world   I am that kid who gets picked last in gym class   Who has very few friends   Who is so afraid of other people that they simply ignore him   Being ignored is so much worse than being bullied   Let me put it to you this way  solitary confinement vs  being with the rest of the inmates   On one hand you are safer from any sort of violent act  but on the other  it won t take you long to go insane So  I consider suicide   The first thing that I think of when I do this  is how everyone who knows me would react   I don t know   Maybe this is just a cry for help   I feel like wherever I go I will just be inevitably running from myself   I am lonely   I m neurotic   I want to be accepted  and yet  I can t stand the Idea that I am going to lead a life that will consist of trying to be accepted by people I hate,1,There is no place for me in this world. I was bullied in elementary school. I am lonely and neurotic and I want to be accepted by people I hate. I consider suicide. I feel like wherever I go I will be running from myself. ,no place world bully elementary school lonely neurotic want accept people hate consider suicide feel like run
149840,Ways to die  TWI can t think of any way to die without having possible traumatic repercussions if I survive   Medication  vomitting  hospitalisation  potential brain damage  liver damage Hanging  brain damage  spinal injury  partner finding me  Car accident  risking someone else s life  debilitating or lifelong injuries if I change my mind in the future Drowning  I m not sure I could actually do that  Doesn t the brain use my flight or fight response to save me No guns around Bleeding out  Horrible way to leave my partner in our bought house with memories and stains like that Life is always overwhelming me  but also does death Ways to kill myself seems to come with many reasons not to do it   I guess any excuse counts right,1,"There are many reasons not to kill myself, but any excuse counts right. I can't think of any way to die without having possible traumatic repercussions if I survive. Medication vomitting hospitalisation, hanging, brain damage, spinal injury, car accident, drowning, no guns around, bleeding out are some of them. ",reason not kill excuse count right not think way die have possible traumatic repercussion survive medication vomiting hospitalisation hang brain damage spinal injury car accident drown no gun bleed
149841,Day   before deleting my account Gonna delete my account on the day of the final battle which happens on Wednesday,0,Day   before deleting my account Gonna delete my account on the day of the final battle which happens on Wednesday,day delete account go delete account day final battle happen wednesday
149842,Is there some kind of happy pill Maybe I should try that,1,Is there some kind of happy pill Maybe I should try that,kind happy pill maybe try
149843,what if i die on my  th birthday because of a heart arrhythmia  anyway im just feeling a little paranoid   bc i drank  mg of caffeine,0,what if i die on my  th birthday because of a heart arrhythmia  anyway im just feeling a little paranoid   bc i drank  mg of caffeine,die birthday heart arrhythmia feel little paranoid drink caffeine
