,text,class,summary,cleaned
219751,bro i could only think of 2 i want to die,0,bro i could only think of 2 i want to die,bro think want die
219752,i am tired and upset i am want to die,1,i am tired and upset i am want to die,tired upset want die
219753,i know the devil s gonna come tonight he wants to bring me to the other side i told him i m gonna rave til morning light yeah i won t leave i party til i die,1,i know the devil s gonna come tonight he wants to bring me to the other side i told him i m gonna rave til morning light yeah i won t leave i party til i die,know devil go come tonight want bring tell go rave til morning light yeah will not leave party til die
219754,please let anyone pertinent know that if i do die i want my tombstone to say i finally quit smoking or i would rather be here than facebook ttyl,0,please let anyone pertinent know that if i do die i want my tombstone to say i finally quit smoking or i would rather be here than facebook ttyl,let pertinent know die want tombstone finally quit smoking facebook tty
219755, i want to die ,0, i want to die ,want die
219756,that s what i fucking say the challenger has to go in to kill or die he who needs to seek the fight all the time if he really wants the belt he needs to do it ,0,that s what i fucking say the challenger has to go in to kill or die he who needs to seek the fight all the time if he really wants the belt he needs to do it ,fucking challenger kill die need seek fight time want belt need
219757,i don t really like myself but i know i am one of those people to someone and that is why i won t let myself die if you want or need someone to talk to please feel free to message me i am not the best but i can try what i can ,0,i don t really like myself but i know i am one of those people to someone and that is why i won t let myself die if you want or need someone to talk to please feel free to message me i am not the best but i can try what i can ,don like know people will not let die want need talk feel free message not good try
219758,i have never really liked motivational speakers when they talk they make you feel like you want to do the impossible and when they re done the vigour dies and you re back to square one i prefer people who can give me good sound and solid advice ,0,i have never really liked motivational speakers when they talk they make you feel like you want to do the impossible and when they re done the vigour dies and you re back to square one i prefer people who can give me good sound and solid advice ,like motivational speaker talk feel like want impossible vigour die square prefer people good sound solid advice
219759, i don t want to die but i don t want to lives like this ,1, i don t want to die but i don t want to lives like this ,don want die don want life like
219760,i hate reveluvs i hate them so much when i see them i just want to die i feel my blood boiling and my skin burning and my eyes watering my heart drops and i feel like fire is consuming my entire body why are they so evil and cruel i hate them,0,i hate reveluvs i hate them so much when i see them i just want to die i feel my blood boiling and my skin burning and my eyes watering my heart drops and i feel like fire is consuming my entire body why are they so evil and cruel i hate them,hate rev luvs hate want die feel blood boiling skin burn eye water heart drop feel like fire consume entire body evil cruel hate
