,text,class,summary,cleaned
233551,“Solo” and “Unity” dropping on all major music distribution channels soon! #thankful #lofi #music #new https://t.co/xcmuovdUX4,0,“Solo” and “Unity” dropping on all major music distribution channels soon! #thankful #lofi #music #new https://t.co/xcmuovdUX4,solo unity dropping major music distribution channel soon thankful lori music new
233552,I’m bout to see Zion live,0,I’m bout to see Zion live,bout zion live
233553,🖤🖤 fits&gt;&gt;&gt;&gt; https://t.co/oQz5vzyG8h,0,🖤🖤 fits&gt;&gt;&gt;&gt; https://t.co/oQz5vzyG8h,fit
233554,"Lila freaking Rossi knows EVERY.LITTLE.SECRET.OF.GABRIEL😀 
LILA GIVING ME ANXIETY THIS SEASON 

#MLBS5Spoilers https://t.co/Ss3J8m9oKD",0,"Lila freaking Rossi knows EVERY.LITTLE.SECRET.OF.GABRIEL😀 
LILA GIVING ME ANXIETY THIS SEASON 

#MLBS5Spoilers https://t.co/Ss3J8m9oKD",lila freaking ross know little secret gabriel lila give anxiety season lbs spoiler
233555,"There’s so many, there’s so many",0,"There’s so many, there’s so many",
233556,SpeakIno is getting increasingly violent as the days go on!,0,SpeakIno is getting increasingly violent as the days go on!,speak get increasingly violent day
233557,"December 30, 2022 https://t.co/2TzxZBigtw",0,"December 30, 2022 https://t.co/2TzxZBigtw",december
233558,"TW// suicide

Real shit I’m more than likely going to off myself over the weekend. I’m hold no purpose and it’s not like anyone really give a fuck about me.",1,"TW// suicide

Real shit I’m more than likely going to off myself over the weekend. I’m hold no purpose and it’s not like anyone really give a fuck about me.",suicide real shit likely go weekend hold no purpose not like fuck
233559,"Rolex Rankings movement: Who in women’s game rose, dropped in 2022? &gt;&gt; https://t.co/eaBSE9KrSU &lt;&lt; #golf #golfing #golfer #golfers #golfclub #golfcourse #golflife #golfswing #pga #sports #golfchannel #fitness #pgatour #topgolf #golfaddict #travel #golfcoach #golfpro",0,"Rolex Rankings movement: Who in women’s game rose, dropped in 2022? &gt;&gt; https://t.co/eaBSE9KrSU &lt;&lt; #golf #golfing #golfer #golfers #golfclub #golfcourse #golflife #golfswing #pga #sports #golfchannel #fitness #pgatour #topgolf #golfaddict #travel #golfcoach #golfpro",rolex ranking movement woman game rise drop golf golfing golfer golfer golf club golf course golf life golf swing pea sport golf channel fitness gator golf golf addict travel golf coach golf pro
233560,"tw // suicide

contemplating killing myself tmrw 😃😃",1,"tw // suicide

contemplating killing myself tmrw 😃😃",suicide contemplating kill tomorrow
233561,"""I wish I could hang myself with those chains"" what a mood 🤣🤣🤣",0,"""I wish I could hang myself with those chains"" what a mood 🤣🤣🤣",wish hang chain mood
233562,The female urge to make a 2-hour-long video on milk outside a bag of milk https://t.co/P0473QdB1e,0,The female urge to make a 2-hour-long video on milk outside a bag of milk https://t.co/P0473QdB1e,female urge hour long video milk outside bag milk
233563,It’s definitely weird being back in my home town.. ♥️🏠,0,It’s definitely weird being back in my home town.. ♥️🏠,definitely weird home town
233564,"Did SBF Just Cash Out $684K? ❤️ Please Share, Like &amp; Follow @BitValentine 👈🏻 #CryptoNews #Crypto #cryptocurrency @Crypto_Potato https://t.co/ehX79KXdh2",0,"Did SBF Just Cash Out $684K? ❤️ Please Share, Like &amp; Follow @BitValentine 👈🏻 #CryptoNews #Crypto #cryptocurrency @Crypto_Potato https://t.co/ehX79KXdh2",cash share like amp follow bit valentine crypt news cry crypt currency cry potato
233565,All I want for Christmas is to sleep forever.,1,All I want for Christmas is to sleep forever.,want christmas sleep forever
