,text,class,summary,cleaned
33550,hey mom  i love you but DON T READ MY FUCKIN JOURNAL PLS im a freshman in college i DONT have to tell you every single thing about my life and YES sometimes i do bad things but its not your business honestly  DONT read my journal and DONT come in my room at   in the morning asking me questions about my past mistakes and shit   annoys tf outta me  im   years old im allowed to have private things  you dont have the right to every area of my life,0,"As a freshman in college, she doesn't want her mother to read her journal or come in her room in the morning asking her questions about her past mistakes. She is allowed to have private things but doesn't have to tell her mother about every aspect of her life.",freshman college not want mother read journal come room morning ask question past mistake allow private thing not tell mother aspect life
33551,Jack w  This is your post  You wanted a shoutout so here it is  you seem like an epic person not gonna lie,0,Jack w  This is your post  You wanted a shoutout so here it is  you seem like an epic person not gonna lie,jack post want shout like epic person not go lie
33552,One more time Hey there  I m back again  And more suicidal than ever  I don t even know what s setting me off so bad I just  I don t know anymore   Every night I open my window and remove the screen and sit on the windowsill with my legs dangling   stories over the wood deck  The temptation is so great I just don t know why I haven t done it already  My boyfriend I suppose but he s not very understanding about that and it s hard to talk about   My self harming has gotten much worse too  Again  not even sure why  I just feel absolutely useless and hopeless and worthless and just terrible all around  I ve been off antidepressants for    months  Things weren t different with them  Just as shitty and as much of a struggle   Anyways  I m not too sure what to do with myself if these thoughts don t go away  I just keep thinking how simple it could be and how much happier everyone else would be  Please don t deny that  I know it s true  Anyways   Goodluck loves,1,Suicidal thoughts keep coming back to her even though she's been off the medication for months. She wants to hang herself from her window or hang her legs over the wood deck. Her boyfriend is not very understanding about it. She's self harming too.,suicidal thought come medication month want hang window hang leg wood deck boyfriend not understanding self harm
33553,Why shouldn t I kill myself Literally nobody cares  and even if someone did  they are too far away to help me now I want to die so bad  I ve been imagining how I m going to do it for so long I don t have a plan  but right now I feel like impulsively hurting myself Even though I m too chicken to do anything But I still don t see a point to my life  I wouldn t mind if I got shot right now     My brother wants me dead  he s told me to jump off a cliff My mother has encouraged me to kill myself My father does nothing but watch me break down and then criticizes me  My friends don t know me well enough to care  the most they d mourn is for a few months But I love you   Things get better   You ve been strong for so long   Remember that one thing to live for  Classic examples of garbage reasons to live  I ve been fighting for a years for things to get better  And now I want to die  I m done   The one thing I might live for doesn t love me  doesn t help me  it does nothing And love is so artificial  save me the trouble and don t tell me that because I know  behind my back you think I m a useless liability  I m just going to live a mundane life forever  Why not die now   I can t miss stuff when I m gone  Why not die now   Everyone around me might cry   against their hypocritical reactions towards me now  but I won t be alive to see it   I ll be free  From my mind  from my life   Why shouldn t I die   TL DR  I don t have a single reason to live  I d like someone to change my mind  but  I might just overdose on my medication tonight,1,"Nobody cares about me. Even if someone did, they are too far away to help me now. My brother wants me dead. My mother has encouraged me to kill myself. My father does nothing but watches me break down and criticizes me. My friends don't know me well enough to care. I might overdose on my medication tonight.",care far away help brother want dead mother encourage kill father watch break criticize friend not know care overdose medication tonight
33554,Don t feel like surviving the covid era is worth itI honestly don t feel like surviving the covid era is worth it  The usa continues to descend into chaos  I might end up losing my health insurance if the supreme court strikes down Obamacare  I ve already been  ed for telling my doctor I m planning on jumping off the bridge  And they did nothing for me  and they even tried to stop me from taking my medicine  And also forced me to take a blood test which was traumatizing  So essentially no one can help me  My coping mechanisms like hanging out with friends  cuddle therapy  weed gummies  etc are no longer effective  I m financially ruined from the GOP blocking another stimulus bill  There s no hope for me  nothing can make me feel happy anymore,1,I might lose my health insurance if the supreme court strikes down Obamacare. I was forced to take a blood test which was traumatizing. My coping mechanisms like hanging out with friends cuddle therapy weed gummies etc. are no longer effective. I'm financially ruined from the GOP blocking another stimulus bill.,lose health insurance supreme court strike obama force blood test traumatize cope mechanism like hang friend cuddle therapy weed dummy etc no long effective financially ruin block stimulus bill
33555,Life always has its ups and downs Shut the fuck up  Shut  The fuck  UP  I don t care  Can t you see I m suffering  Can t you see I m hurting ever single fucking day  Can t you see that every time I get up something bigger knocks me down again  I m tired of it  I m so so so fucking tired,1,Life always has its ups and downs Shut the fuck up  Shut  The fuck  UP  I don t care  Can t you see I m suffering  Can t you see I m hurting ever single fucking day  Can t you see that every time I get up something bigger knocks me down again  I m tired of it  I m so so so fucking tired,life up down shut fuck shut fuck don care suffering hurt single fucking day time big knock tired fucking tired
33556,I have a stupid fucking silver I just opened my free award and I got the stupidest and most useless award silver  I hate the way it looks  it s nothing compared to sexy gold and platinum  Anyways I want it gone so somebody take it,0,I have a stupid fucking silver I just opened my free award and I got the stupidest and most useless award silver  I hate the way it looks  it s nothing compared to sexy gold and platinum  Anyways I want it gone so somebody take it,stupid fucking silver open free award get stupid useless award silver hate way look compare sexy gold platinum anyways want go somebody
33557,I hate being so worthless and stupid and incompetent lolthis will probably be a mess  sorry  all i ve wanted is to escape  not be trapped in a house where i m emotionally and sexually abused on a regular basis  but it s my own fault because i fucked up my life and i m trying to fix it and get myself out but it s hopeless  i finally got a job  it was delayed for weeks because of the virus  then when i started i was fired because i can t do anything right and trying my absolute hardest wasn t good enough  why wouldn t the same thing happen at any other job  and now someone else is living in this house with me who ll rob me blind if i leave the house for work anyway  and i can t do anything about it because i m not even allowed to have the key to my own room lol  i m an adult i m just a complete failure of a human being  nobody can ever love me for long  i m annoying and just too much for anyone to handle especially when i m feeling like this  all the most important people throughout my life have left  i don t even want to post here and be a burden on even more people if anyone sees my post  i don t know what i m hoping to get out of it anyway  there s no helping me,1,I hate being trapped in a house where I'm emotionally and sexually abused. I hate being fired from a job because I can't do anything right. I'm not allowed to have the key to my own room. The most important people in my life have left.,hate trap house emotionally sexually abuse hate fire job not right not allow key room important people life leave
33558,I GOT IN I GOT INTO THE HIGH SCHOOL OF MY CHOICE AND IT WAS LIKE A LOTTERY SYSTEM AND IM SO HAPPY RN,0,I GOT IN I GOT INTO THE HIGH SCHOOL OF MY CHOICE AND IT WAS LIKE A LOTTERY SYSTEM AND IM SO HAPPY RN,get get high school choice like lottery system happy right
33559,She said she doesn t care I told my mother I am depressed she said she literally doesn t care  if you were expecting me asking my crush  you re outta luck  but seriously my mom said that,0,She said she doesn t care I told my mother I am depressed she said she literally doesn t care  if you were expecting me asking my crush  you re outta luck  but seriously my mom said that,say care tell mother depress say literally care expect ask crush outta luck seriously mon say
