,text,class,summary,cleaned
223551,"Doorway Thoughts: Cross-Cultural Health Care for Older Adults, Volume I UQMDU6E

https://t.co/RuCCwxDedw https://t.co/wsNMcLtm4L",0,"Doorway Thoughts: Cross-Cultural Health Care for Older Adults, Volume I UQMDU6E

https://t.co/RuCCwxDedw https://t.co/wsNMcLtm4L",doorway thought cross cultural health care old adult volume undue
223552,i don’t deserve to be alive. even my own parents down want me. i should have been miscarries or aborted. i pray i can wish hard enough and not wake up and cease to exist,1,i don’t deserve to be alive. even my own parents down want me. i should have been miscarries or aborted. i pray i can wish hard enough and not wake up and cease to exist,not deserve alive parent want miscarry abort pray wish hard not wake cease exist
223553,Did Donald Trump Donate His Presidential Salary? https://t.co/3KSn8whCoU,0,Did Donald Trump Donate His Presidential Salary? https://t.co/3KSn8whCoU,donald trump donate presidential salary
223554,"Turkish New ""Most Wanted-liste"" published by TC interior minitry.
https://t.co/a29zGzHdBQ",0,"Turkish New ""Most Wanted-liste"" published by TC interior minitry.
https://t.co/a29zGzHdBQ",turkish new want list publish interior ministry
223555,"Alain and Nathalie Delon, 1965. https://t.co/JRQvxdgtrQ",0,"Alain and Nathalie Delon, 1965. https://t.co/JRQvxdgtrQ",natalie devon
223556,"Phwwwh... Don't underestimate me; I'm not some foolish broad, you know.",0,"Phwwwh... Don't underestimate me; I'm not some foolish broad, you know.",phish not underestimate not foolish broad know
223557,#hobag of the day. https://t.co/yxXI2dY79J,0,#hobag of the day. https://t.co/yxXI2dY79J,bag day
223558,At a young age I said I wish I was never born and I still stand by that,1,At a young age I said I wish I was never born and I still stand by that,young age say wish bear stand
223559,"2022 Year in review 
1: Thank you Jesus 🙏🏾.",0,"2022 Year in review 
1: Thank you Jesus 🙏🏾.",year review thank jesus
223560,If hard work is your weapon then success will be your slave. So stop blaming others for your failure and work hard to attain success.,0,If hard work is your weapon then success will be your slave. So stop blaming others for your failure and work hard to attain success.,hard work weapon success slave stop blame failure work hard attain success
223561,"Total Aquaglow Green Fish Lights for Fishing Underwater - Ultra LED Bright Submersible Lighting Submersible, 24V Green Dock L W0QKSTQ

https://t.co/nkweVeUwR9 https://t.co/NAFwDC3YTY",0,"Total Aquaglow Green Fish Lights for Fishing Underwater - Ultra LED Bright Submersible Lighting Submersible, 24V Green Dock L W0QKSTQ

https://t.co/nkweVeUwR9 https://t.co/NAFwDC3YTY",total aqua low green fish light fish underwater ultra lead bright submersible lighting submersible green dock law list
223562,Btw I gave myself a janky ass haircut last night https://t.co/vWhTpEQutq,0,Btw I gave myself a janky ass haircut last night https://t.co/vWhTpEQutq,way give jacky ass haircut night
223563,Absolute beast mode 😮 https://t.co/RtjtPTcNXi,0,Absolute beast mode 😮 https://t.co/RtjtPTcNXi,absolute beast mode
223564,I won the Cultured achievement in Ghostbusters: Spirits Unleashed for 75 points on #TrueAchievements https://t.co/QTUmUbFDuZ,0,I won the Cultured achievement in Ghostbusters: Spirits Unleashed for 75 points on #TrueAchievements https://t.co/QTUmUbFDuZ,win cultured achievement ghost buster spirit unleash point true achievement
223565,"I feel the greatest barrier to Mental Health is knowing that you can't control it, so even with the best intentions in the world, you're inevitably going to f**k up...

I'm having a ""I'm a burden to all who know me, and people's lives would be better if I didn't exist"" kind day.",1,"I feel the greatest barrier to Mental Health is knowing that you can't control it, so even with the best intentions in the world, you're inevitably going to f**k up...

I'm having a ""I'm a burden to all who know me, and people's lives would be better if I didn't exist"" kind day.",feel great barrier mental health know not control good intention world inevitably go have burden know people life well not exist kind day
