,text,class,summary,cleaned
231151,Rees what are we doin bud,0,Rees what are we doin bud,fee bud
231152,"Boy, being rich really stinks!",0,"Boy, being rich really stinks!",boy rich stink
231153,I want cheesecake,0,I want cheesecake,want cheesecake
231154,I'm going to overdose on drinking all the soda in my housewjsjdjdusjshehebfhfhchzdjdjsjsbwne,0,I'm going to overdose on drinking all the soda in my housewjsjdjdusjshehebfhfhchzdjdjsjsbwne,go overdose drink soda housewjsjdjdusjshehebfhfhchzdjdjsjsbwne
231155,twice it brought me down but its the last time,0,twice it brought me down but its the last time,twice bring time
231156,"[2/4]: What will Virgin do (here my views)?

In England and Northern Ireland:
107. Local TV Channels (moving from Channel 159)
108. BBC Three HD
120. BBC Four HD*
159. ITVBe +1

In Scotland:
107. BBC Scotland HD (Moving from Channel 108)
108. BBC Three HD
113. BBC Four HD*",0,"[2/4]: What will Virgin do (here my views)?

In England and Northern Ireland:
107. Local TV Channels (moving from Channel 159)
108. BBC Three HD
120. BBC Four HD*
159. ITVBe +1

In Scotland:
107. BBC Scotland HD (Moving from Channel 108)
108. BBC Three HD
113. BBC Four HD*",virgin view england northern ireland local channel move channel bic scotland bic scotland move channel bic
231157,ill go To Sleep saying that Grunk Won 100% https://t.co/SHRd6JoRpV,0,ill go To Sleep saying that Grunk Won 100% https://t.co/SHRd6JoRpV,ill sleep say trunk win
231158,"While this is specific to Ohio, most of the country is facing similar pricing pressure with various forms of  #insurance 

My advice: don't be shy about shopping for value ... small fee changes add up quickly in annualized or across the board higher rates.
https://t.co/EIn4X3JVXE",0,"While this is specific to Ohio, most of the country is facing similar pricing pressure with various forms of  #insurance 

My advice: don't be shy about shopping for value ... small fee changes add up quickly in annualized or across the board higher rates.
https://t.co/EIn4X3JVXE",specific ohio country face similar pricing pressure form insurance advice not shy shop value small fee change add quickly annualize board high rate
231159,I miss my man,0,I miss my man,miss man
231160,Lmao run all the way down field then pass on the 6 yard line 🤣🤣🤣🤣🤣 hood play call Tommy,0,Lmao run all the way down field then pass on the 6 yard line 🤣🤣🤣🤣🤣 hood play call Tommy,lao run way field pass yard line hood play tommy
231161,5 people followed me // automatically checked by https://t.co/GZ1LlPdkgu,0,5 people followed me // automatically checked by https://t.co/GZ1LlPdkgu,people follow automatically check
231162,"100% I want to end my brand. Like I’m not motivated anymore. But also I really want to kill myself. Like idk, lately I’ve been feeling useless. I really don’t feel like living anymore. Like I’m tired, I just wanna rest forever.",1,"100% I want to end my brand. Like I’m not motivated anymore. But also I really want to kill myself. Like idk, lately I’ve been feeling useless. I really don’t feel like living anymore. Like I’m tired, I just wanna rest forever.",want end brand like not motivate anymore want kill like not know lately feel useless not feel like live anymore like tired want rest forever
