,text,class,summary,cleaned
230401,As every year I wish me happy birthday playing a song I love.This year it's Lascia ch'io pianga (Let me weep) by Handel. I've changed so much this year and playing music is a way to rediscover the part of me that stays the same. Full recording👉https://t.co/6ul4D5keIK.🙏bad audio https://t.co/S0yzl4Gf2D,0,This year it's Lascia ch'io pianga (Let me weep) by Handel's birthday wish to him. He's changed a lot this year and playing music is a way to rediscover the part of him that stays the same.,year fascia ohio panga let weep handel birthday wish change lot year play music way rediscover stay
230402,So we are eating them alive that entire drive on the ground and we throw in the goal line? Lmao,0,So we are eating them alive that entire drive on the ground and we throw in the goal line? Lmao,eat alive entire drive ground throw goal line lao
230403,why is Burger King so expensive now,0,why is Burger King so expensive now,burger king expensive
230404,hmm bored https://t.co/wHog5akYag,0,hmm bored https://t.co/wHog5akYag,hmm bore
230405,Simi and Davis tied at 42 in the 4th Quarter. #,0,Simi and Davis tied at 42 in the 4th Quarter. #,semi davis tie quarter
230406,i follow too many mathemeticians on this website every so often i just open the timeline to graphs and shit and I don't know what any of it means,0,i follow too many mathemeticians on this website every so often i just open the timeline to graphs and shit and I don't know what any of it means,follow mathematician website open timeline graph shit not know mean
230407,Just posted a photo https://t.co/QdhQuqTaIc,0,Just posted a photo https://t.co/QdhQuqTaIc,post photo
230408,i should be queueing for dungeons as a healer for shorter queue times but if the maiming item drops and anyone else rolls or needs higher i will drown myself,0,i should be queueing for dungeons as a healer for shorter queue times but if the maiming item drops and anyone else rolls or needs higher i will drown myself,queue dungeon healer short queue time maim item drop roll need high drown
230409,Two rounds into my first game of val and I already wanna hang myself w my keyboard,0,Two rounds into my first game of val and I already wanna hang myself w my keyboard,round game val want hang keyboard
230410,Respect for Ronaldo for never secure his bags zz,0,Respect for Ronaldo for never secure his bags zz,respect ronald secure bag zzz
230411,"Wearable Vibrator Clitoris, Stimulator Invisible Panty Vibrator ZRCOHU with 10 Vibrations Silicone Clitoris Remote Control Wa 2ZXY1MR

https://t.co/idrdFhHeJO https://t.co/PfEc56plzV",0,"Wearable Vibrator Clitoris, Stimulator Invisible Panty Vibrator ZRCOHU with 10 Vibrations Silicone Clitoris Remote Control Wa 2ZXY1MR

https://t.co/idrdFhHeJO https://t.co/PfEc56plzV",wearable vibrator clitoris stimulator invisible panty vibrator co vibration silicone clitoris remote control waxy
230412,"The weather tonight is beautiful. It's exactly the perfect temperature for vomiting half-digested chicken quesadillas into the dumpster behind a well-known, big-box pet supply store.",0,"The weather tonight is beautiful. It's exactly the perfect temperature for vomiting half-digested chicken quesadillas into the dumpster behind a well-known, big-box pet supply store.",weather tonight beautiful exactly perfect temperature vomit half digest chicken quesadilla dumpster know big box pet supply store
230413,#BTC #ETH #Crypto Biggest Giveaway in history today! https://t.co/f0TkPmjbJl,0,#BTC #ETH #Crypto Biggest Giveaway in history today! https://t.co/f0TkPmjbJl,etc eth cry big giveaway history today
230414,I only got eyes for you,0,I only got eyes for you,get eye
230415,only your lonesome lies beside you,0,only your lonesome lies beside you,lonesome lie
230416,"I wanna taste her lips, yeah cause they taste like you I want to drown myself on a bottle of her perfume, I want her long blonde hair, I want her magic touch, yeah cause maybe then you want me just as much. I got a girl crush",0,"I wanna taste her lips, yeah cause they taste like you I want to drown myself on a bottle of her perfume, I want her long blonde hair, I want her magic touch, yeah cause maybe then you want me just as much. I got a girl crush",want taste lip yeah taste like want drown bottle perfume want long blonde hair want magic touch yeah maybe want get girl crush
230417,"I just feel like I’m trapped in a 24/7 nightmare I can’t run or escape from, I don’t want this anymore I’m tired of running I’m tired of existing with pain and trama I’m just so tired",1,"I just feel like I’m trapped in a 24/7 nightmare I can’t run or escape from, I don’t want this anymore I’m tired of running I’m tired of existing with pain and trama I’m just so tired",feel like trap nightmare not run escape not want anymore tired run tired exist pain drama tired
230418,everything cool is in wonderland. when this drops everyone lose there mind #rap #ArtistOnTwitter #rapper #AlbumOfTheYear https://t.co/V4EXW8InwA,0,everything cool is in wonderland. when this drops everyone lose there mind #rap #ArtistOnTwitter #rapper #AlbumOfTheYear https://t.co/V4EXW8InwA,cool wonderland drop lose mind rap artist twitter rapper album thereat
230419,"If You Don't Gain Anything From Me In 2022... Abeg Shift 
👂",0,"If You Don't Gain Anything From Me In 2022... Abeg Shift 
👂",not gain beg shift
230420,Broken bottles on the ground easy to clean up but that was the point when someone’s going through something that’s what they do they don’t care now if I was going to kill myself tonight,1,Broken bottles on the ground easy to clean up but that was the point when someone’s going through something that’s what they do they don’t care now if I was going to kill myself tonight,break bottle ground easy clean point go not care go kill tonight
230421,If I gotta get up and get my own sprite I’m single facts,0,If I gotta get up and get my own sprite I’m single facts,get sprite single fact
230422,.....just a rant everything I touched I make it bad.... I had so much trauma and depression in my life.... I just try to smile everyday but... no matter I do.... i get a slap to my fucking face..I just wish I didn't exist... https://t.co/OU9lohfmcr,1,.....just a rant everything I touched I make it bad.... I had so much trauma and depression in my life.... I just try to smile everyday but... no matter I do.... i get a slap to my fucking face..I just wish I didn't exist... https://t.co/OU9lohfmcr,rant touch bad trauma depression life try smile everyday no matter slap fucking face wish not exist
230423,Y’all like fat or medium or not too much,0,Y’all like fat or medium or not too much,like fat medium not
