,text,class,summary,cleaned
203201,Suicidal thoughts again These thoughts are so strong that I feel unable to speak and move my body  I know I don t want to kill myself because I found the love of my life and I want to spend the rest of my life with him  I just hate everything about life  Every little thing   I am   i attempted university   times but I was too depressed and to stupid to finish it so now I am stuck with shitty warehouse jobs for the rest of my life  I remember every single minor inconvenience of my life and I can t stop thinking about all of them  Starting from remembering these   boys that were molesting me and sexually abused when I was   I have been feeling constantly lonely and isolated since I was   I could go on and on but I hate my english so I never open up here  I did it because I feel extra suicidal today  Fuck Corona fuck my job fuck all people fuck life fuck everything,1,"Suicidal thoughts again make him feel unable to speak and move his body. He doesn't want to kill himself because he has found the love of his life and wants to spend the rest of life with him, but he hates everything about life. He was molested and sexually abused when he was a child and he's been lonely and isolated ever since.",suicidal thought feel unable speak body not want kill find love life want spend rest life hate life molest sexually abuse child lonely isolate
203202,I can t do it anymoreJust existing is painful for me now  I can t stand to breathe anymore  I am just done with it all,1,I can t do it anymoreJust existing is painful for me now  I can t stand to breathe anymore  I am just done with it all,anymore exist painful stand breathe anymore
203203,your weekly reminder to read  week   If you don t read at least   pages of a beneficial book today  I will build Rome in a day,0,your weekly reminder to read  week   If you don t read at least   pages of a beneficial book today  I will build Rome in a day,weekly reminder read week don read page beneficial book today build rome day
203204,Best way to say goodbye without drawing attention Despite the strong confident exterior I ve put on for years  I ve been slowly burning away on the inside Of the few friends I have  I honestly consider all of them good folks whom I d feel terrible about traumatizing It is my intention to disappear without a trace but I d like to say goodbye prior to   Any advice on what to say without drawing attention,1,"The best way to say goodbye without drawing attention is advice on how to say it without traumatizing the friends you are about to leave behind is to say ""goodbye"" to them before leaving the house.  It is my intention to disappear without a trace. ",good way goodbye draw attention advice traumatize friend leave goodbye leave house intention disappear trace
203205,Just got complimented by a girl for the first time damn my self esteem has doubled,0,Just got complimented by a girl for the first time damn my self esteem has doubled,got compliment girl time damn self esteem double
203206,Don t use VPN As soon as I flipped my VPN  all the hot singles in my area migrated to Singapore  I even had the card ready  now am sad,0,Don t use VPN As soon as I flipped my VPN  all the hot singles in my area migrated to Singapore  I even had the card ready  now am sad,don use van soon flip van hot single area migrate singapore card ready sad
203207,How do I explain to my parents that being trans or gay isn t a Mental illness  Even tho they call it that  it s kinda ironic how they don t think that depression and similar mental illnesses exist  They think that there s only a man who has a pencil and a woman who has a pencil Case for the pencil   LITERAL words from their mouths  How do I tell them we re not in the  s anymore,0,How do I explain to my parents that being trans or gay isn't a mental illness? They don't think that depression and similar mental illnesses exist. They think that there's only a man who has a pencil and a woman who has one.,explain parent tran gay not mental illness not think depression similar mental illness exist think man pencil woman
203208,I hate that people say suicide is a permanent solution to a temporary problemI might be in a temporary problem right now  sure  but my life is filled with temporary problems  Every three months a my self worth drops a thousand and it takes so much time and effort to do anything  Eventually things get better  but I know that something else will happen and in a few short weeks life will be hard to continue  I don t want to kill myself because of the situation I m in ruby now  I want to kill myself because I know no matter what I do  my life will be filled with situations that make me want to kill myself and there will be no stopping them for the rest of my life  Suicicde is a permanent solution to all problems,1,"Suicide is a temporary solution to temporary problems. Ruby's self worth drops every three months. Ruby doesn't want to kill herself because of the situation she's in right now, but she knows that in a few weeks life will be hard to continue. ",suicide temporary solution temporary problem ruby self worth drop month ruby not want kill situation right know week life hard continue
203209,If I end up like my mom  it will be worse than dyingMost people have a great mom who loves them  My mom isn t like that  She gave up her career and independence to raise a family and she was so bitter and angry about it that she put all that anger on me and abused me while I was growing up  Now I m bitter and sad too  The only good thing is I haven t made the mistake of having kids of my own   I once had grand ambitions of starting a new career  It was something I always wanted to do  I went to school  gave up my shitty customer service job and finally graduated this summer  Only to find out I can t stand networking  I had social anxiety to begin with so I don t even know why I tried to do this  Every event I went to made me feel worse   I m so stupid  I absolutely loved the field so I thought that was enough  But it isn t  Now I can barely go outside  I feel like if anyone looks at me they ll know that I haven t showered in weeks  They ll know that I spend most of my time in bed just hoping I ll randomly quit breathing  I try to act normal for my husband because he deserves to be happy at least  I come up with excuses  I ve  caught the flu  a couple times the last couple months so I can stay in bed and try and forget everything  I find myself wishing we never met so he won t be so sad when I finally get the guts to end all this I know I m depressed  I should get meds or therapy  but I m just so tired  I ve done that dance so many times  and I always end up here  I m sick of trying So  stupid enough I m going to try and write a book  The only other thing I always wanted to do with my life is  NaNoWriMo https nanowrimo org  So I m going to do that  It ll be shit I m sure  I ve never taken any writing classes beyond the basics  And if I still feel like shit after idk,1,My mom gave up her career and independence to raise a family and she was bitter and angry about it. Now she's bitter and sad too. She graduated from school and wants to start a new career but she can't stand networking. She wants to try and write a book.,mon give career independence raise family bitter angry bitter sad graduate school want start new career not stand network want try write book
203210,If you are an unmotivated sad piece of shit Just dont be  Filler filler filler filler,0,If you are an unmotivated sad piece of shit Just dont be  Filler filler filler filler,unmotivated sad piece shit not filler filler filler filler
