,text,class,summary,cleaned
226701,#RT @tangent24: Solana's slide accelerates — $50 billion in value wiped from the cryptocurrency in 2022 https://t.co/UfLYyZU6y1,0,#RT @tangent24: Solana's slide accelerates — $50 billion in value wiped from the cryptocurrency in 2022 https://t.co/UfLYyZU6y1,tangent solano slide accelerate value wipe crypt currency
226702,"As a person who’s struggled financially my entire life, this makes me absolutely angry. 😡😡😡 WTF?! #TaxFraud #LATimesStory https://t.co/1Kx4a5sEig",0,"As a person who’s struggled financially my entire life, this makes me absolutely angry. 😡😡😡 WTF?! #TaxFraud #LATimesStory https://t.co/1Kx4a5sEig",person struggle financially entire life make absolutely angry whf tax fraud latimer story
226703,2023 goal is to make my robots look less like i molded them from gummy bears,0,2023 goal is to make my robots look less like i molded them from gummy bears,goal robot look like fold gummy bear
226704,Good evening everyone and happy Friday. Warmer temperatures stick around through the weekend as a low pressure system approaches and brings rain showers to the region Saturday night into Sunday. https://t.co/ERyhjksQcC #MEwx #NBStorm,0,Good evening everyone and happy Friday. Warmer temperatures stick around through the weekend as a low pressure system approaches and brings rain showers to the region Saturday night into Sunday. https://t.co/ERyhjksQcC #MEwx #NBStorm,good evening happy friday warmer temperature stick weekend low pressure system approach bring rain shower region saturday night sunday mex storm
226705,"The Shepherd's Tale      https://t.co/5W2dqFj9Ri      Why was the miraculous birth of our Savior revealed first to humble shepherds and not to the rulers and powerful leaders of the people?
Click to Continue »",0,"The Shepherd's Tale      https://t.co/5W2dqFj9Ri      Why was the miraculous birth of our Savior revealed first to humble shepherds and not to the rulers and powerful leaders of the people?
Click to Continue »",shepherd tale miraculous birth savior reveal humble shepherd not ruler powerful leader people click continue
226706,"I’m a burden to everyone. Making people feel like they are the enemy. People who love me never gets my love because of my mistakes and failures. My eyes, body, and appetite are not good. It’s been 4 days… I hate myself. Italia just do it and disappear",1,"I’m a burden to everyone. Making people feel like they are the enemy. People who love me never gets my love because of my mistakes and failures. My eyes, body, and appetite are not good. It’s been 4 days… I hate myself. Italia just do it and disappear",burden make people feel like enemy people love get love mistake failure eye body appetite not good day hate italia disappear
226707,"The Alaska Highway (Building America: Then and Now) B7HW4R2

https://t.co/PrtEXao8mk https://t.co/xmbiG65azO",0,"The Alaska Highway (Building America: Then and Now) B7HW4R2

https://t.co/PrtEXao8mk https://t.co/xmbiG65azO",alaska highway building america bow
226708,phoebe bridgers. https://t.co/YrnayLrEzL,0,phoebe bridgers. https://t.co/YrnayLrEzL,phoebe bridge
226709,"No, por favor 😖

🎌 Anime: #Pokémon (1997) https://t.co/ZCimOtdAgM",0,"No, por favor 😖

🎌 Anime: #Pokémon (1997) https://t.co/ZCimOtdAgM",no favor anime pokemon
226710,Living my best life 🎶,0,Living my best life 🎶,live good life
226711,"MAEROCA Road and Mountain Bike Hydraulic Disc Brake Kit 2 Calipers and 3 Finger Brake Levers M4 Four-Piston Oil Brake UAKX9KL

https://t.co/7tXXXHckOD https://t.co/BSGNFam6i5",0,"MAEROCA Road and Mountain Bike Hydraulic Disc Brake Kit 2 Calipers and 3 Finger Brake Levers M4 Four-Piston Oil Brake UAKX9KL

https://t.co/7tXXXHckOD https://t.co/BSGNFam6i5",mae roca road mountain bike hydraulic disc brake kit caliper finger brake lever piston oil brake al
226712,i saw the ayaka skin i approve of the ayayaya https://t.co/dwj4GTPDCo,0,i saw the ayaka skin i approve of the ayayaya https://t.co/dwj4GTPDCo,see ayala skin approve ayala
226713,Gator Bowl is kickin ass,0,Gator Bowl is kickin ass,gator bowl kick ass
226714,"Take 40% off the color&amp;matching sensor that designers love: “Close” only counts in horseshoes and hand grenades, as the saying goes — and it definitely doesn’t count when you’re trying to match paint colors. Actually, there are a lot of… https://t.co/XsWI9lkvqS #mac #apple #news",0,"Take 40% off the color&amp;matching sensor that designers love: “Close” only counts in horseshoes and hand grenades, as the saying goes — and it definitely doesn’t count when you’re trying to match paint colors. Actually, there are a lot of… https://t.co/XsWI9lkvqS #mac #apple #news",color amp matching sensor designer love close count horseshoe hand grenade saying go definitely not count try match paint color actually lot mac apple news
226715,Im on my rock bottom and will probably kill myself soon. Not joking,1,Im on my rock bottom and will probably kill myself soon. Not joking,rock probably kill soon not joke
226716,"# 找回微博 #银行卡身份证信息 #盗QQ https://t.co/eS2hFpNKw9
Really available none truth radio ago suggest.",0,"# 找回微博 #银行卡身份证信息 #盗QQ https://t.co/eS2hFpNKw9
Really available none truth radio ago suggest.",hui wei yin king fen sqq available truth radio ago suggest
226717,God Please Kill Me or take away this depression.,1,God Please Kill Me or take away this depression.,god kill away depression
226718,If the Irish had even an average qb lmao,0,If the Irish had even an average qb lmao,irish average lao
226719,"of you play sims without a mouse, seek help. (this is targeted) *coughs* shaefer *coughs*",0,"of you play sims without a mouse, seek help. (this is targeted) *coughs* shaefer *coughs*",play sim mouse seek help target cough shaffer cough
226720,"Set up by a Savior...Smooth Criminal!😈💜
Annie_7 are you Okey? Son of Jackie I am JackSon🫰😂
Dissolved inside the Me-trix, I am free as You! BOO👻

https://t.co/Km2SmL4rg9 via @YouTube",0,"Set up by a Savior...Smooth Criminal!😈💜
Annie_7 are you Okey? Son of Jackie I am JackSon🫰😂
Dissolved inside the Me-trix, I am free as You! BOO👻

https://t.co/Km2SmL4rg9 via @YouTube",set savior smooth criminal annie key son jackie jackson dissolve inside trip free boo youtube
226721,A house divided was a great show,0,A house divided was a great show,house divide great
226722,Good morning! https://t.co/Zlnj3aiYSv,0,Good morning! https://t.co/Zlnj3aiYSv,good morning
226723,i feel like i have pebbles in my lungs,0,i feel like i have pebbles in my lungs,feel like pebble lung
226724,An hour!! #Smackdown https://t.co/alMfDjigsK,0,An hour!! #Smackdown https://t.co/alMfDjigsK,hour smack
226725,Got a little too real on the BeReal today sorry y’all,0,Got a little too real on the BeReal today sorry y’all,get little real real today sorry
226726,I'm a pretty extroverted person but ngl on New Years I prefer staying home and being cozy 🥺 things get too crazy out there https://t.co/wsJ8cCnGZo,0,I'm a pretty extroverted person but ngl on New Years I prefer staying home and being cozy 🥺 things get too crazy out there https://t.co/wsJ8cCnGZo,pretty extroverte person nil new year prefer stay home copy thing crazy
226727,"Top story: Idaho student murders: Suspect in custody in connection with investigation | CNN https://t.co/Xfs7j1Pwqz, see more https://t.co/pLPQwPHH0w",0,"Top story: Idaho student murders: Suspect in custody in connection with investigation | CNN https://t.co/Xfs7j1Pwqz, see more https://t.co/pLPQwPHH0w",story idaho student murder suspect custody connection investigation
226728,Gamecock offense has completely let the defense down this second half,0,Gamecock offense has completely let the defense down this second half,gamecock offence completely let defense second half
226729,Damn shawty ok! https://t.co/itM5zaJtRO,0,Damn shawty ok! https://t.co/itM5zaJtRO,damn shanty
