,text,class,summary,cleaned
185201,I bought the faithful texture pack on Minecraft bedrock edition  i liked it,0,I bought the faithful texture pack on Minecraft bedrock edition  i liked it,buy faithful texture pack min craft bedrock edition like
185202,Any reasons to keep going All I ve seen is that people stay slive for their family or their pets,1,Any reasons to keep going All I ve seen is that people stay slive for their family or their pets,reason go see people stay live family pet
185203,What should I draw Jus wanna fill my sketchbook  Suggestions and maybe I ll post it,0,What should I draw Jus wanna fill my sketchbook  Suggestions and maybe I ll post it,draw jus want fill sketchbook suggestion maybe ill post
185204,you know that person who no one ever counts on him at anything because everyone knows he s gonna fail them no matter what damn  am I really that famous,0,you know that person who no one ever counts on him at anything because everyone knows he s gonna fail them no matter what damn  am I really that famous,know person no count know go fail no matter damn famous
185205,it s freezing out tonightin the province i live in  extreme cold temperatures  all i want to do is lay down in the snow  amp  let what happens  happen   i cant pay back my debts  i m jobless  fell out of love with my ex  pretty sure the new guy i m seeing just wants me for sex or something adhd  depression  anxiety  self medicating with weed can only get you so far if you have no other help this is just rambling at this point  i want to kill myself so fucking badly,1,"It's freezing out tonight in the province where I live. I can't pay back my debts, I'm jobless, I fell out of love with my ex and I'm afraid the new guy I'm seeing wants to have sex with me. ",freeze tonight province live not pay debt jobless fall love sex afraid new guy see want sex
185206,Its my Birthday  Yeah  nd of January,0,Its my Birthday  Yeah  nd of January,birthday yeah january
185207,My first post Hello everyone F   I am fairly certain I am going to take my own life November  th   I have had a long battle with depression  PTSD  and Borderline personality disorder   Last year on October   I tried to kill myself  and they put me on Prozac   I refuse to go into the reasons why  just know I am pretty certain   I have already called the funeral home  And paid for my cremation  and have everything planned out   I just wanted to give some advice to those suffering in silence  It gets better  not for me  but it can  Try every avenue to get better just keep trying,1,Last year on October F tried to kill himself and was put on Prozac. Now he's certain he's going to take his own life. He's already called the funeral home and paid for his cremation. He wants to give some advice to those suffering in silence.,year october try kill prozac certain go life call funeral home pay cremation want advice suffer silence
185208,I wrote this shit poem and didn t have anywhere else to put itMy friends are sick of hearing this  I know from intuition If I don t shut up they ll all leave  my entire coalition So I ll just write this here so I won t be an imposition So here s where my heads at right now  no filter or revision I guess right now you d say I m in a pretty bad position I m haunted by my suicidal predisposition Being led down a path to my own submission Like following the Pied Piper  the spiteful musician I ve got visions of my future it s a dark premonition I try to go to college  be an academician But I wasted my shot and with all this competition   I d my lucky if my shitty GPA got past admissions I can t start a relationship with all my inhibitions I try my best but it just won t seem to come to fruition I always mess it up and now it s like it s a tradition I try  I fail  I get depressed and go into remission I m having trouble eating I just don t have the ambition I don t deserve the nourishment  I don t want the nutrition  weeks without food will me straight to a mortician So now the question is whether or not that should be my mission So yeah  depression and anxiety are pretty shit conditions I want to blow my brains out I just need some ammunition I want to just be gone  just disappear like a magician I ll leave this here so that my reason for dying will go without suspicion,1,"I'm depressed and suicidal. I want to kill myself. I'm having trouble eating. I can't start a relationship with all my inhibitions. I try to go to college be an academician, but I always mess it up.",depressed suicidal want kill have trouble eat not start relationship inhibition try college academician mess
185209,PSA the difference between loose and lose lose is a verb that means to be deprived of or cease to have something loose  on the other hand  is an adjective that means not firmly or tightly fixed in place  detached or able to be detached thanks for coming to my ted talk,0,PSA the difference between loose and lose lose is a verb that means to be deprived of or cease to have something loose  on the other hand  is an adjective that means not firmly or tightly fixed in place  detached or able to be detached thanks for coming to my ted talk,spa difference loose lose lose verb mean deprive cease loose hand adjective mean not firmly tightly fix place detach able detach thank come ted talk
185210,So low on lifeSo lonely  so regretful and want a social life love life that I can t see in the foreseeable future Can someone just tell me it s get better  I m in online highschool working full time missing out on everything I m supposed to experience  I see my ex close friends living life with no worries and truly just think about ending it or doing something truly unstable My brains on fire and it s intentions aren t good  I m loosing my grip,1,"Lonely and regretful, she is in online highschool working full time. She can't see a social life or love life in the foreseeable future. Her ex-boyfriends are living their lives with no worries and she's lonely.",lonely regretful online high school work time not social life love life foreseeable future sex boyfriend live life no worry lonely
185211,I hate u I HATE U DAD U ALWAYS SHOUT MY NAME EVERY SINGLE DAY WHY U DONT STOP OMFG U IDIOT ITS FRUSTRATING OMG now I feel better,0,I hate u I HATE U DAD U ALWAYS SHOUT MY NAME EVERY SINGLE DAY WHY U DONT STOP OMFG U IDIOT ITS FRUSTRATING OMG now I feel better,hate hate dad shout single day not stop mfg idiot frustrating org feel well
185212,Friend will never understand and I don t have the energy to try explainingMy only friend just told me that my depression is caused by my environment and that if I move it ll get better  They told me I m probably depressed because my hormones are all wrong  They told me suicide is stupid   Then they said they don t understand why I don t talk to them about it   All I want to do is push them away now I should of just kept pretending everything is alright,1,"According to her only friend, depression is caused by environment and if she moves, it will get better. She doesn't understand why she doesn't talk to them about it. She wants to push them away now. She should of just kept pretending everything is alright.",accord friend depression cause environment move well not understand not talk want push away keep pretend alright
185213,I just feel ready to go   I don t want to be here anymore I don t know what else to say really   I have been on anti depressants for almost a year   It does not get better  just slowly worse   I just want to not be anymore   I just want to die,1,I just feel ready to go   I don t want to be here anymore I don t know what else to say really   I have been on anti depressants for almost a year   It does not get better  just slowly worse   I just want to not be anymore   I just want to die,feel ready don want anymore don know anti depressant year not well slowly bad want not anymore want die
185214,Hi  How do I ask my crush if she likes me  Ok so tomorrow is Valentines and I was going to ask her if she had feelings for me  But I m still a bit skeptical because we are best friends and I don t want to ruin the relationship we had for more than   year  Any tips,0,Hi  How do I ask my crush if she likes me  Ok so tomorrow is Valentines and I was going to ask her if she had feelings for me  But I m still a bit skeptical because we are best friends and I don t want to ruin the relationship we had for more than   year  Any tips,hi ask crush like tomorrow valentine go ask feeling bit sceptical good friend don want ruin relationship year tip
185215,why is life so hardi don t know how much longer i can take it all  school  parents expectations  etc  it s never good enough  i doubt they even love me at times  everything i want in life seems so distant that it doesn t seem worth trying  i ve fallen off mentally and physically over the past two years  i ve forgotten what real happiness feels like  i ve never had a girlfriend  i don t know what love feels like  i don t have genuine friends  i don t know what a healthy friendly relationship is like   god please help me i need it so much i don t want to do something drastic but it s coming to that point,1,Everything in life is hard for him. He doesn't know what real happiness feels like. He hasn't had a girlfriend in 2 years and he doesn't have any genuine friends. He needs help but doesn't want to do anything drastic.,life hard not know real happiness feel like not girlfriend year not genuine friend need help not want drastic
185216,Yeah I m on the verge of a total fucking breakdown if I don t get help right the fuck now I don t know why I m surprised this time  I can t believe I allowed myself to believe that my dad loved me this time  I can t take his verbal and emotional abuse anymore and I have nowhere to go and no one to support me  I need to kill myself in a way that destroys him for destroying me and then deceiving me that he loved me  I m sorry his parents scarred him but that is no goddamned excuse to ruin me  If he s going to anyway then I will end his livelihood  He has a couple of firearms so I have to make sure I kill myself before he can react to what I ve done and kill me himself  I can still die on my terms  I won t let him take that from me  too  Recommend me some people to call  Otherwise I m going to try to make an exit bad or blow my brains out  I m not sure if I want to leave him with the trauma of seeing the physical imagery of his actions,1,My dad has been verbally and emotionally abusing me lately. He has a couple of firearms. I need to kill myself in a way that destroys him for destroying me and deceiving me that he loved me. I don't want to leave him with the trauma of seeing the physical imagery of his actions.,dad verbally emotionally abuse lately couple firearm need kill way destroy destroy deceive love not want leave trauma see physical imagery action
185217,Why am I such and IDIOT I cry over the stupidest things and then get mad at myself and cry more and the cycle repeats  I cried at SCHOOL today  I m only supposed to cry in the shower  and then sing the pi a colada song to temporarily mask the pain,0,Why am I such and IDIOT I cry over the stupidest things and then get mad at myself and cry more and the cycle repeats  I cried at SCHOOL today  I m only supposed to cry in the shower  and then sing the pi a colada song to temporarily mask the pain,idiot cry stupid thing mad cry cycle repeat cry school today suppose cry shower sing cola song temporarily mask pain
185218,Tales from my childhood part   When I was a young lass  I didnt have many freinds not that that s really changed tho tbh  anyway  I had one freind  who was my best friend  That is until we came back from summer break  she doing the popular girls  and when I went up and said hi to her she pretended to not no me  and she looked disturbed that I knew her name  She made me look bat shit crazy,0,"When she was a young girl she didn't have many friends. She had one friend who was her best friend. When they came back from summer break she was doing the popular girls and when he said hi to her, she pretended not to know him.",young girl not friend friend good friend come summer break popular girl say hi pretend not know
185219,I tried to kill myself by asphyxiation  but I must have unconsciously   Ripped the bag open  or I just don t remember  I passed out after for   hours or so  and my chest  and throat hurts  What should I do I used a bag and tied it around my neck really tight  I think it must have been around   minutes maybe before I stopped remembering anything  I set a timer that went off every minute so I could count down until my death  My chest hurts  my head hurts  and breathing feels weird  What should I do,1,I tried to kill myself by asphyxiation. I tied a bag around my neck and set a timer that went off every minute to count down until my death. I passed out after for hours and now my chest and throat hurt. ,try kill asphyxiation tie bag neck set timer go minute count death pass hour chest throat hurt
