,text,class,summary,cleaned
93733,What if the void was a peaceful place You wouldn t have to think  you wouldn t even have to move Just  relax,0,What if the void was a peaceful place You wouldn t have to think  you wouldn t even have to move Just  relax,void peaceful place think relax
93734,Please can I have some happy chemicals this is a reference to sertonin not acid Although I will  accept acid,0,Please can I have some happy chemicals this is a reference to sertonin not acid Although I will  accept acid,happy chemical reference serotonin not acid accept acid
93735,I just realized how much of a hipster my dad is  He has his friends over and their fr doing the mist hipster thing aka drinking craft beers and listening to vinyls  And to be honest it s great fun fir me too so I guess I m turning into a hipster too,0,I just realized how much of a hipster my dad is  He has his friends over and their fr doing the mist hipster thing aka drinking craft beers and listening to vinyls  And to be honest it s great fun fir me too so I guess I m turning into a hipster too,realize hipst dad friend mist hipst thing aka drink craft beer listen vinyls honest great fun fir guess turning hipster
93736,Kill meI feel as if my life has just gotten so worthless that I want to just die  Everyday I go to bed crying feeling so worthless just seeing people around me filled with Happiness makes me realize how alone I am  even when I m with friends I still feel lonely like everything I do is just worthless I feel as if I am nothing and that I never was anything why I feel this way I don t know maybe its my childhood that made me this way having only one friend and everybody else hating me  maybe it was just really not having any real love and support  I m still in high school and have had multiple thoughts of killing myself as well as some attempts but I never did I thought about talking to my friends and family but they would probably just say things and tell me not to do it  I just honestly don t want to continue living besides everyone would probably think i m insane,1,Everyday I feel as if my life is worthless and I want to kill myself. I'm still in high school and have had multiple thoughts of killing myself as well as some attempts. I don't want to talk to my friends and family as they would probably think I'm insane.,everyday feel life worthless want kill high school multiple thought kill attempt not want talk friend family probably think insane
93737,I have a proposal for US Politics If you are over   years of age  you have no place making or enforcing laws outside of being a supreme court juatice  Thank you for coming to my  There are way too many old ass politicians  talk,0,I have a proposal for US Politics If you are over   years of age  you have no place making or enforcing laws outside of being a supreme court juatice  Thank you for coming to my  There are way too many old ass politicians  talk,proposal politic year age no place make enforce law outside supreme court justice thank come way old ass politician talk
93738,Yall ever talk to a girl and they misinterpret everything Okay so this is no ooga booga girl bad post but Jesus fucking christ  I just made a girl think I hate her because I wasn t sure what to respond so I just said  yeah thats cool  and now she thinks I hate her  Like honestly you  can do anything and suddenly its a massive drama,0,A girl misinterpreted what I said to her and now she thinks I hate her. I didn't know what to say so I just said it was cool and made her think that I do hate her and it made a big drama. ,girl misinterpret say think hate not know say cool think hate big drama
93739,FUCK I FORGOT TO ASK HER OUT son of a bitch  that s the ONE thing I had to do yesterday,0,FUCK I FORGOT TO ASK HER OUT son of a bitch  that s the ONE thing I had to do yesterday,fuck forgot ask son bitch thing yesterday
93740,Can t breathe I don t think I can do this  I don t want to see tomorrow  It s just going to be the same pain I have a boyfriend that is far too good for me  I don t want to make him have to emotionally support anyone anymore  He needs support too  and I am incapable of being that person I m a failure  In every way  My body is giving up on me  My mind is tricking me  I just want to fade away  I want the deep sleep I m so ashamed of who I am  and I m so guilty that my parents adopted such a waste of a person  I want it to all go away  but I m too weak to do that  All I have left in me is the energy to fall asleep crying Please  let me go,1,Tomorrow is going to be the same pain for her. She is ashamed of who she is and feels guilty that her parents adopted such a waste of a person. She has a boyfriend that is far too good for her and she doesn't want to emotionally support him anymore.,tomorrow go pain ashamed feel guilty parent adopt waste person boyfriend far good not want emotionally support anymore
93741,Numb and ready to dieI have been suicidal since I was a young teen and I m   now  The only reason I haven t blown my head off with a shotgun is a lack of money to purchase the gun  Socializing is like trying to hold a mountain up on my back like I m the fucking Hulk because I have autism  I hate that it had to be me  Why me  Sometimes I wonder if this is hell and I m paying for sins I committed in a past life  I hear how I m  socially blind  and  not hardwired to be social  like   of the fucking human race is and it makes me want to fucking die  I can t talk normally  I can t walk normally  I can t do anything normally because I m not fucking NORMAL  Whatever I don t even care anymore  One day my body will be discovered without a head with my guts splattered across the floor and walls,1,I have been suicidal since I was a young teen and I'm now. The only reason I haven't killed myself is because I don't have the money to buy a gun. I hate that it had to be me because I have autism. ,suicidal young teen reason not kill not money buy gun hate autism
93742,Posted the past two days  Been too weak to do it I might try harder to get through this if I knew anyone cared enough to help  The people around me know  They don t care enough to help  No one can help me  I suppose  I m screaming in a room full of people and I just can t feel anything at all anymore  Feeling alone is worse than just feeling suicidal  or depressed  or angry  Now I m numb I need to quit crying on the internet to strangers and just fucking do it already   What am I waiting for,1,The past two days I haven't been able to cope with the pain. I might try harder if I knew anyone cared enough to help me. I need to quit crying on the internet to strangers and just do it already. ,past day not able cope pain try hard know care help need quit cry internet stranger
