,text,class,summary,cleaned
72183,It s in my handsI can t wait for it to happen  I m going to make it happen  I promised myself  if i Was going to die  it s going to be high as shit  I can no longer sleep  i get anxiety trying to sleep  or in the middle of the night i just wake up with my chest hurting  feeling uncomfortable in my bed  I can t get a full night of rest  I can t be around people without getting a panic attack  I can t make eye contact because i m scared  I m constantly getting high to forget what i feel  to try and get rid of anxiety  but i don t want to be like this anymore  I don t want be here anymore  i feel uncomfortable in my own room  In my own bed  Around my own family  I just don t want to be here  I m going to OD  My birthday is coming up  i feel like  that s the day  Thanksgiving is the day  Thank you,1,"If I was going to die, I would like to be high as shit. I can no longer sleep, I get anxiety trying to sleep or in the middle of the night, I wake up with chest pains, I can't be around people without getting a panic attack, I'm constantly getting high to forget what I feel to try and get rid of anxiety. I don't want to be here anymore, I feel uncomfortable in my own room, in my bed, around my own family and I'm going to OD. My birthday is coming up.",go die like high shit no long sleep anxiety try sleep middle night wake chest pain not people get panic attack constantly get high forget feel try rid anxiety not want anymore feel uncomfortable room bed family go birthday come
72184,Tried to vent  was told depression was my choice  Now i m just lost and I ve started planning how to off myself I vented  to two people   One being my fiancee and the other a friend    my fiancee  probably tired  and also stressed over work among other things  Told me that I just want to be depressed  And that hurt so bad  still does tbh  My friend  as good natured her attempts are  It feels like a contest of suffering with her  And I don t want it    Am also seemingly triggering her own desire for death  So now I ve learned that I can t vent     But I can t not vent at all  So here I am  With a short note  a website to get a body bag and carbon monoxide     I live alone so this is really so easy  The question is when,1,A man is depressed and wants to kill himself. His fiancee and a friend told him that depression is his choice. Now he is planning how to commit suicide. He is going to buy a body bag and carbon monoxide.,man depressed want kill fiancee friend tell depression choice plan commit suicide go buy body bag carbon monoxide
72185,Day   of random questions What would you be really good at if it wasn t for one thing,0,Day   of random questions What would you be really good at if it wasn t for one thing,day random question good want thing
72186,can t stay functionable for more than two daysnor hopeful for that matter  though i haven t been hopeful or even at peace since i began my freshmen year at college  and this is my first finals week  Everything feels fake  I can barely find comfort in online suicide resources  half of them being  depression might never get better  kill yourself or live miserably for the next   years  and the other half is the even worse  well you just need to DO things your depression keeps you from doing  If it keeps you in bed just get out of bed  I mean  yeah I get it  I  could  just act against depression  but I still don t so i guess i m depressed just for the sake of being an insufferable burden to my family  i revel in making people mad at me   How can I argue with that  this sorta treatment was developed and used by actual psychologists who I hope know better than me on how the brain works  i spent a lot of money on them yk  so i guess if i cant follow it i just probably secretly or subconsciously dont want to get better  bc im a shitty person or wtv  idk what s the catch here i m just extra pissy bc i havent found anything worth staying or considered a  not terrible  future to be realistically attainable since my  s and i m   now so yk  I feel like crap and there is not a corner in the web or a psychologist in this country that was ever able to make me feel better and i still feel that its just bc im a lazy liar who has everything to get better but just wont bc i ve become complacent or wtv it was my last psychologist told me sorry for the rambling post  im just in crisis bc college life demands me to act like a reasonable human being and since im unable to be productive in any way i guess college is just not happening and unfortunately i dont have much option but dying bc my family is just not going to accept having a living daughter that won t attend college,1,"This is my first finals week at college and I'm depressed. I can barely find comfort in online suicide resources. My last psychologist told me sorry for the rambling post. College life demands me to act like a reasonable human being and since I can't be productive, I guess college is not happening. ",final week college depress barely find comfort online suicide resource psychologist tell sorry ramble post college life demand act like reasonable human not productive guess college not happen
72187,Its easter  so find the egg,0,Its easter  so find the egg,easter find egg
72188,We need irl slime girls And demon girls and elves It s very important for our future as a species,0,We need irl slime girls And demon girls and elves It s very important for our future as a species,need girl slime girl demon girl elve important future specie
72189,How do i tell my best friend i want to kill myself again Ok  So i have a friend who im really close with  He helped me get out of depression  Recently  it came back  I really want to kill myself and im scared to tell him  Ive faked my emotions with him and he seems happy that im happy  But im not  I dont want to ruin anything about us and i dont want to hurt him  Please help,1,"I want to kill myself. I don't know how to tell my best friend. He helped me get out of depression. I've faked my emotions with him and he seems happy that I am happy, but I'm not. ",want kill not know tell good friend help depression fake emotion happy happy not
72190,this forum never respected me i have always been one of the minor poster here  i cant handle this rejection,0,this forum never respected me i have always been one of the minor poster here  i cant handle this rejection,forum respect minor poster not handle rejection
72191,how can you tell if you re talking about yourself too much in a conversation i generally try really hard when having a conversation to not bring myself up too much or at least ask the other person equal amounts of questions about themselves  i just have this overwhelming fear that i m being narcissistic and speaking about myself far more than i m letting the other person speak on their own problems  how do i tell if i am  and how do i fix this,0,How can you tell if you're talking about yourself too much in a conversation? I generally try to not bring myself up too much or at least ask the other person equal amounts of questions about themselves. I have this overwhelming fear that I'm being narcissistic and speaking about myself far more than I'm letting other person speak on their own problems.,tell talk conversation generally try not bring ask person equal amount question overwhelming fear narcissistic speak far let person speak problem
72192,I m ready to fucking go I m going to call my doctor s office again tomorrow morning to schedule an appointment where I can set up a DNR and an advance directive  I want everyone to be surprised when they read it on my folder  They ll wish they supported me while I was still here Nobody is interested in what I do enough to actually support me  My music will last longer if I die now than if I struggle making people listen all my life  I m more valuable to the world dead than alive My family will find a way to twist it around where I m the villain   She wasn t going anywhere in life anyway   She was too emotional   Thank God she s gone  now I can finally breathe   She must ve felt bad for how horribly she treated all of us   I want to slit my wrists with one of the sharp ass kitchen knives in the house I can barely afford to rent a room in Not tonight  maybe  but GOODBYE WORLD,1,Tomorrow morning I will call the doctor's office to schedule an appointment where I can set up a DNR and an advance directive. I want everyone to be surprised when they read it on my folder. Nobody is interested in what I do enough to support me.,tomorrow morning doctor office schedule appointment set der advance directive want surprised read folder interested support
72193,Does anyone actually hate Brocolli  I mean it has that generic vegetable taste but its good with lemon  I dont seem to understand why the children s media generallises it as  bad tasting  and things like that,0,Does anyone actually hate Brocolli  I mean it has that generic vegetable taste but its good with lemon  I dont seem to understand why the children s media generallises it as  bad tasting  and things like that,actually hate broccoli mean generic vegetable taste good lemon not understand child media generalise bad tasting thing like
72194,I don t see it getting any betterI m   years old and an alcoholic  I don t want to talk to my friends I know they ll be better off without me  A few years back I slept with my brothers friend while I was drunk and I think I told him the other night but I can t remember and it s giving me really bad anxiety   I don t like being sober and I don t like being alive  I want it to be over so bad  but my dad died in January and I ve been only alive because I don t want to put more shit on my mum  I don t see any future and leaving the house seems pointless  I just don t know what to do anymore dying seems like the only way out I can t keep living like this  every time I go to therapy I leave most of what I m going through out because I don t wanna be a burden to anyone  I DONT KNOW WHAT ELSE TO DO,1,I'm an alcoholic and I don't want to talk to my friends. I slept with my brother's friend a few years ago. My dad died in January and I've only been alive because I don t want to put more stress on my mum. ,alcoholic not want talk friend sleep brother friend year ago dad die january alive don want stress mum
