,text,class,summary,cleaned
115083,I m really thankful I didn t bring my phone to college on Monday Since I didn t have my phone to entertain me  I took out my Walkman and tuned into my favourite radio station       And thanks to them  I discovered a new song  Little Jeannie by Elton John       Trust me  If you like old music  you ll love this masterpiece,0,"On Monday I didn't bring my phone to college, so I used my Walkman to listen to some old music. I discovered a new song Little Jeannie by Elton John on the radio station. I recommend it to you if you like old songs.",monday not bring phone college walkman listen old music discover new song little jeannie elton john radio station recommend like old song
115084,What will an atom with   valence electrons do  Asking cause I can t find it on google and it s on my test,0,What will an atom with   valence electrons do  Asking cause I can t find it on google and it s on my test,atom valence electron ask find google test
115085,They said it would get betterStill the same fucking lies  they say to not hurt my self and just wait  I try to get out and work and find a job but I am not good enough as an idiot with ASD,1,They said it would get betterStill the same fucking lies  they say to not hurt my self and just wait  I try to get out and work and find a job but I am not good enough as an idiot with ASD,say well fucking lie not hurt self wait try work find job not good idiot
115086,you know what we need  a god damn road trip my university decided to give the classes online  It was going to be my freshman year  It just stupid  I was too excited for this  I got in to the college i wanted and this is what i get  I know there are a lot off people suffering from the virus and i know my problem is not even a problem but i can t help feeling sad  alright  I waited for this for years  Now everything seems so  i don t fucking know i just realized while being sad  the thing that would make me happy right now is a road trip  with anyone  really  you get the snacks and music and a pillow  hours and hours of driving wherever i m so hopeless man  being a teenager sucks,0,The university decided to give the classes online. It was going to be my freshman year. I got in to the college I wanted and this is what I get. The thing that would make me happy would be a road trip.,university decide class online go freshman year get college want thing happy road trip
115087,Things that are now illegal After our planet joined the Galactic Grouping  which is an EU like union  many things has been listed as illegal these being  Being a salesman  Being a salesman  Being a salesman  Being a salesman  Being a salesman  Being a salesman  Being a salesman  Being a salesman  Being a salesman And most importantly  Being a salesman,0,After our planet joined the Galactic Grouping many things are now illegal. These include being a salesman and being in an EU-like union. It is also illegal to be a politician or a businessperson. It's illegal to act as a salesman.,planet join galactic group thing illegal include salesman eur like union illegal politician businessperson illegal act salesman
115088,I don t want to be aloneI need someone to talk to I give up,1,I don t want to be aloneI need someone to talk to I give up,don want need talk
115089,I didn t know where else to turn I just wanted to talk to somebody about it  get it out of my head and into open space   But I want to die  I want to give away my belongings and drink bleach  I have nothing to live for  I m lazy  sad and fat  Quite literally a waste of space time and effort    I know that in the long run my friends will be better off without me  they won t have to worry about me  they won t have to watch me mutilate myself anymore  or even support me  I m a dead weight to anybody and everybody and I m letting go,1,I want to die. I want to give away my belongings and drink bleach. I know that in the long run my friends will be better off without me. They won't have to watch me mutilate myself anymore or support me. I'm letting go.,want die want away belonging drink bleach know long run friend well not watch mutilate anymore support let
115090,I fucking had it I m offing myself tonight i m so sick of this fucking bullshit,1,I fucking had it I m offing myself tonight i m so sick of this fucking bullshit,fucking offing tonight sick fucking bullshit
115091,Who are you texting   uhh  Luigi  Aw yea,0,Who are you texting   uhh  Luigi  Aw yea,texte huh luigi yea
115092,I m failing out of collegeI ll be the first one in my extended family  I have no prospects  no passions to pursue  I refuse to be the guy living with his parents  Once I get the letter saying I m kicked out I m jumping off the bridge in my town Edit  My dad saw my grades  I don t know if I have a home to go back to,1,"After his dad saw his grades, he will be kicked out of college and he doesn't know if he has a home to go back to. He doesn't want to be the guy living with his parents so he won't be the first in his family.",dad see grade kick college not know home not want guy live parent not family
